ID_Product,PREP,LONG,LARG,HAUT,QTE,Volume_Product,POIDS,TYPE_OP,index,Number_Lines,Product_FREQUENCY,Quantity_demand,Average_Volume/Day,Familly
2223886,detail,375,140,50,10,2625000,4320,UNIT,4386,143,0.55,757,7642788.461538462,Normal
237311,detail,250,214,40,200,2140000,918,UNIT,400,419,1.6115384615384616,5651,46512076.92307692,Normal
2223922,detail,375,140,50,10,2625000,4407,UNIT,4409,104,0.4,388,3917307.6923076925,Normal
2237081,detail,530,95,80,5,4028000,7253,UNIT,4571,68,0.26153846153846155,444,6878584.615384615,Heavy
2237091,detail,140,95,50,20,665000,814,UNIT,4581,45,0.17307692307692307,195,498750.0,Normal
2254453,detail,150,100,45,1,675000,1915,UNIT,4735,13,0.05,18,46730.769230769234,Normal
2223834,detail,375,140,50,20,2625000,3571,UNIT,4338,109,0.41923076923076924,398,4018269.230769231,Normal
2315225,detail,140,92,50,1000,644000,1332,UNIT,5074,48,0.18461538461538463,421,1042784.6153846154,Normal
418778,detail,280,120,75,50,2520000,2490,UNIT,1831,99,0.38076923076923075,342,3314769.230769231,Normal
386426,detail,180,150,60,25,1620000,982,UNIT,1455,13,0.05,42,261692.3076923077,Normal
2184470,detail,90,90,80,50,648000,795,UNIT,3932,38,0.14615384615384616,98,244246.15384615384,Normal
293456,detail,525,37,37,1,718725,911,UNIT,718,18,0.06923076923076923,23,63579.519230769234,Normal
386436,detail,300,280,70,10,5880000,1729,UNIT,1463,17,0.06538461538461539,182,4116000.0,Normal
247181,detail,290,176,130,100,6635200,3093,UNIT,445,59,0.22692307692307692,542,13831840.0,Normal
332063,detail,143,96,53,50,727584,472,UNIT,1000,59,0.22692307692307692,188,526099.2,Normal
40643,detail,200,170,150,150,5100000,826,UNIT,111,686,2.6384615384615384,4566,89563846.15384616,Normal
406471,detail,135,90,65,750,789750,1480,UNIT,1551,76,0.2923076923076923,1157,3514387.5,Normal
401270,detail,185,133,158,100,3887590,1780,UNIT,1528,54,0.2076923076923077,921,13771039.961538462,Normal
409418,detail,240,105,20,100,504000,139,UNIT,1621,56,0.2153846153846154,408,790892.3076923077,Fragile
258017,detail,135,90,50,5,607500,1282,UNIT,471,98,0.3769230769230769,911,2128586.5384615385,Normal
330166,detail,28,18,23,1,11592,31,UNIT,975,54,0.2076923076923077,97,4324.707692307692,Fragile
417644,detail,210,120,80,1,2016000,619,UNIT,1779,3,0.011538461538461539,3,23261.53846153846,Normal
385448,detail,185,135,85,1000,2122875,3751,UNIT,1405,142,0.5461538461538461,529,4319234.134615385,Normal
434724,detail,495,395,350,1,68433750,2860,UNIT,1948,2633,10.126923076923077,3313,872003899.0384616,Normal
2100877,detail,380,185,150,1,10545000,3103,UNIT,2856,58,0.2230769230769231,72,2920153.846153846,Normal
258024,detail,140,90,65,10,819000,690,UNIT,474,79,0.3038461538461538,685,2157750.0,Normal
2242011,detail,550,115,50,1,3162500,3177,UNIT,4660,112,0.4307692307692308,131,1593413.4615384615,Normal
2243811,detail,80,80,5,2,32000,97,UNIT,4690,12,0.046153846153846156,14,1723.076923076923,Fragile
349862,detail,20,20,5,1,2000,5,UNIT,1126,33,0.12692307692307692,84,646.1538461538462,Fragile
2185134,detail,580,65,65,1,2450500,1566,UNIT,4021,50,0.19230769230769232,66,622050.0,Normal
2216095,detail,425,55,45,1,1051875,315,UNIT,4250,7,0.026923076923076925,9,36411.057692307695,Normal
238159,detail,164,124,70,150,1423520,570,UNIT,419,309,1.1884615384615385,6853,37520702.15384615,Normal
2070369,detail,100,35,30,1,105000,72,UNIT,2566,185,0.7115384615384616,430,173653.84615384616,Fragile
282288,detail,352,51,21,1,376992,272,UNIT,597,148,0.5692307692307692,311,450940.43076923076,Normal
41058,detail,83,62,55,100,283030,367,UNIT,115,22,0.08461538461538462,87,94706.19230769231,Normal
2115937,detail,140,90,80,1,1008000,214,UNIT,3066,252,0.9692307692307692,264,1023507.6923076923,Normal
383054,detail,140,95,80,100,1064000,1730,UNIT,1388,28,0.1076923076923077,87,356030.76923076925,Normal
369641,detail,295,200,130,10,7670000,4423,UNIT,1196,315,1.2115384615384615,581,17139500.0,Normal
2076287,detail,280,65,65,1,1183000,323,UNIT,2663,30,0.11538461538461539,140,637000.0,Normal
418307,detail,345,20,20,1,138000,401,UNIT,1793,44,0.16923076923076924,118,62630.769230769234,Normal
2258605,detail,95,55,20,1,104500,16,UNIT,4746,10,0.038461538461538464,23,9244.23076923077,Fragile
305939,detail,236,80,76,1,1434880,177,UNIT,877,45,0.17307692307692307,63,347682.46153846156,Fragile
2048482,detail,140,125,120,1,2100000,391,UNIT,2462,31,0.11923076923076924,41,331153.8461538461,Normal
2261153,detail,155,60,45,1,418500,103,UNIT,4768,217,0.8346153846153846,503,809636.5384615385,Fragile
2207190,detail,435,50,25,1,543750,798,UNIT,4192,282,1.0846153846153845,758,1585240.3846153845,Normal
315770,detail,235,122,70,50,2006900,760,UNIT,956,19,0.07307692307692308,22,169814.61538461538,Normal
290029,detail,140,95,80,25,1064000,816,UNIT,691,85,0.3269230769230769,720,2946461.5384615385,Normal
336551,detail,150,25,25,1,93750,46,UNIT,1056,3570,13.73076923076923,4722,1702644.2307692308,Fragile
417828,detail,555,92,75,1,3829500,2736,UNIT,1784,38,0.14615384615384616,85,1251951.923076923,Normal
2216101,detail,425,65,45,1,1243125,378,UNIT,4254,6,0.023076923076923078,9,43031.25,Normal
2113321,detail,155,145,53,1,1191175,430,UNIT,3040,18,0.06923076923076923,18,82465.96153846153,Normal
40353,detail,125,80,51,500,510000,621,UNIT,107,52,0.2,213,417807.6923076923,Normal
2117884,detail,150,150,5,1,112500,165,UNIT,3080,38,0.14615384615384616,72,31153.846153846152,Fragile
2288758,detail,495,395,150,1,29328750,3790,UNIT,5006,186,0.7153846153846154,207,23350197.115384616,Normal
2222136,detail,285,55,15,5,235125,153,UNIT,4302,302,1.1615384615384616,718,649306.7307692308,Fragile
2039325,detail,180,170,60,10,1836000,224,UNIT,2414,52,0.2,97,684969.2307692308,Normal
2077170,detail,115,35,25,1,100625,73,UNIT,2698,318,1.2230769230769232,801,310002.4038461539,Fragile
2206287,detail,145,100,45,1,652500,2308,UNIT,4158,2,0.030303030303030304,2,19772.727272727272,Normal
207342,detail,290,290,2,1,168200,51,UNIT,280,11,0.04230769230769231,17,10997.692307692309,Fragile
386429,detail,290,190,60,25,3306000,1420,UNIT,1458,31,0.11923076923076924,128,1627569.2307692308,Normal
260360,detail,180,140,100,100,2520000,555,UNIT,501,83,0.3192307692307692,1200,11630769.23076923,Normal
2159579,detail,420,65,65,1,1774500,808,UNIT,3643,26,0.1,44,300300.0,Normal
2207450,detail,135,135,30,6,546750,225,UNIT,4196,825,3.173076923076923,1617,3400364.423076923,Normal
2117858,detail,150,150,5,1,112500,150,UNIT,3072,11,0.04230769230769231,18,7788.461538461538,Fragile
2099349,detail,180,60,30,50,324000,947,UNIT,2844,44,0.16923076923076924,46,57323.07692307692,Normal
304807,detail,360,270,120,2,11664000,5762,UNIT,805,24,0.09230769230769231,228,10228430.76923077,Heavy
2222117,detail,210,55,10,5,115500,93,UNIT,4286,271,1.0423076923076924,645,286528.8461538461,Fragile
2076500,detail,275,65,65,1,1161875,328,UNIT,2679,14,0.05384615384615385,19,84906.25,Normal
2022055,detail,175,90,80,32,1260000,2621,UNIT,2252,180,0.6923076923076923,202,978923.0769230769,Normal
2091377,detail,80,60,55,100,264000,229,UNIT,2804,33,0.12692307692307692,124,125907.69230769231,Normal
2071161,detail,175,50,50,10,437500,297,UNIT,2625,6,0.09090909090909091,6,39772.72727272727,Normal
2259037,detail,135,135,20,6,364500,771,UNIT,4751,168,0.6461538461538462,248,347676.92307692306,Normal
369674,detail,261,232,124,10,7508448,3585,UNIT,1219,33,0.12692307692307692,134,3869738.5846153847,Normal
2222480,detail,145,85,85,1,1047625,450,UNIT,4303,12,0.046153846153846156,13,52381.25,Normal
260350,detail,165,123,91,150,1846845,825,UNIT,491,695,2.673076923076923,10448,74214756.0,Normal
2216099,detail,425,55,45,1,1051875,348,UNIT,4252,13,0.05,17,68776.44230769231,Normal
2126060,detail,130,100,20,1,260000,27,UNIT,3214,93,0.3576923076923077,158,158000.0,Fragile
2293133,detail,110,90,5,1,49500,39,UNIT,5011,15,0.057692307692307696,27,5140.384615384615,Fragile
284511,detail,250,200,50,10,2500000,39,UNIT,636,217,0.8346153846153846,1382,13288461.538461538,Fragile
2157978,detail,25,10,5,1,1250,7,UNIT,3517,11,0.04230769230769231,1800,8653.846153846154,Fragile
2156226,detail,285,80,70,1,1596000,180,UNIT,3497,12,0.046153846153846156,88,540184.6153846154,Fragile
2112929,detail,85,75,50,1,318750,139,UNIT,3003,38,0.14615384615384616,61,74783.65384615384,Fragile
2232603,detail,400,20,20,1,160000,718,UNIT,4527,387,1.4884615384615385,708,435692.3076923077,Normal
2190239,detail,375,90,12,1,405000,777,UNIT,4051,13,0.05,15,23365.384615384617,Normal
355411,detail,120,85,73,50,744600,665,UNIT,1132,56,0.2153846153846154,195,558450.0,Normal
2039315,detail,230,150,20,10,690000,146,UNIT,2410,79,0.3038461538461538,136,360923.07692307694,Fragile
409189,detail,300,40,25,1,300000,87,UNIT,1577,923,3.55,3698,4266923.076923077,Fragile
2070375,detail,140,35,35,1,171500,125,UNIT,2572,123,0.47307692307692306,250,164903.84615384616,Fragile
2036926,detail,250,250,50,1,3125000,2117,UNIT,2303,33,0.12692307692307692,39,468750.0,Normal
20857,detail,273,238,87,10,5652738,1868,UNIT,69,80,0.3076923076923077,243,5283135.9,Normal
247951,detail,91,80,71,100,516880,682,UNIT,450,14,0.05384615384615385,24,47712.0,Normal
2253052,detail,45,45,25,1,50625,183,UNIT,4727,7,0.026923076923076925,7,1362.9807692307693,Fragile
2241984,detail,510,30,30,1,459000,886,UNIT,4646,479,1.8423076923076922,908,1602969.2307692308,Normal
2107707,detail,280,235,5,1,329000,295,UNIT,2964,2580,9.923076923076923,9120,11540307.692307692,Normal
340231,detail,210,105,140,750,3087000,881,UNIT,1111,391,1.5038461538461538,1224,14532646.153846154,Normal
76491,detail,47,47,14,1,30926,12,UNIT,193,18,0.06923076923076923,36,4282.0615384615385,Fragile
417576,detail,140,70,40,1,392000,160,UNIT,1736,2,0.007692307692307693,6,9046.153846153846,Fragile
2070414,detail,60,60,60,1,216000,625,UNIT,2601,38,0.14615384615384616,81,67292.30769230769,Normal
376231,detail,180,30,30,1,162000,282,UNIT,1317,10,0.038461538461538464,22,13707.692307692309,Normal
371703,detail,165,112,65,1,1201200,508,UNIT,1240,11,0.04230769230769231,20,92400.0,Normal
409196,detail,200,40,20,1,160000,67,UNIT,1583,174,0.6692307692307692,1216,748307.6923076923,Fragile
2291237,detail,185,140,53,250,1372700,2072,UNIT,5009,8,0.03076923076923077,13,68635.0,Normal
220929,detail,340,70,70,1,1666000,1723,UNIT,328,453,1.7423076923076923,550,3524230.769230769,Normal
2116763,detail,500,80,30,1,1200000,223,UNIT,3070,91,0.35,101,466153.8461538461,Normal
2185137,detail,577,80,80,1,3692800,1987,UNIT,4024,53,0.20384615384615384,57,809575.3846153846,Normal
2262139,detail,175,40,20,10,140000,331,UNIT,4856,160,0.6153846153846154,290,156153.84615384616,Normal
2117890,detail,270,270,5,1,364500,646,UNIT,3081,32,0.12307692307692308,55,77105.76923076923,Normal
2224224,detail,170,35,15,1,89250,49,UNIT,4449,25,0.09615384615384616,90,30894.23076923077,Fragile
433772,detail,110,20,20,1,44000,71,UNIT,1935,24,0.09230769230769231,105,17769.23076923077,Fragile
2282193,detail,170,170,30,50,867000,1634,UNIT,4977,1,0.015151515151515152,8,105090.90909090909,Normal
2022017,detail,220,60,50,8,660000,1101,UNIT,2235,1673,6.434615384615385,2903,7369153.846153846,Normal
2039227,detail,150,60,15,1,135000,40,UNIT,2388,291,1.1192307692307693,1308,679153.8461538461,Fragile
74,detail,419,110,100,1,4609000,2975,UNIT,0,9,0.03461538461538462,9,159542.3076923077,Normal
2074627,detail,95,30,30,1,85500,34,UNIT,2648,31,0.11923076923076924,61,20059.615384615383,Fragile
2184536,detail,120,90,75,25,810000,1404,UNIT,3988,33,0.12692307692307692,84,261692.3076923077,Normal
2261207,detail,185,115,90,1,1914750,324,UNIT,4821,7,0.026923076923076925,9,66279.80769230769,Normal
2163305,detail,150,100,40,1,600000,1891,UNIT,3677,17,0.06538461538461539,18,41538.46153846154,Normal
2153420,detail,420,85,80,1,2856000,1261,UNIT,3418,52,0.2,62,681046.1538461539,Normal
2163330,detail,145,100,30,1,435000,1515,UNIT,3693,22,0.08461538461538462,23,38480.769230769234,Normal
337919,detail,58,46,16,1,42688,214,UNIT,1068,176,0.676923076923077,356,58449.723076923074,Normal
2262138,detail,210,55,10,3,115500,102,UNIT,4855,68,0.26153846153846155,95,42201.92307692308,Fragile
31169,detail,107,21,21,1,47187,73,UNIT,99,21,0.08076923076923077,34,6170.607692307693,Fragile
2040612,detail,145,40,40,1,232000,50,UNIT,2415,70,0.2692307692307692,192,171323.07692307694,Fragile
2099228,detail,255,220,30,200,1683000,5025,UNIT,2842,2,0.007692307692307693,2,12946.153846153846,Heavy
2221955,detail,235,50,15,5,176250,174,UNIT,4281,40,0.15384615384615385,128,86769.23076923077,Fragile
50968,detail,40,40,2,1,3200,8,UNIT,149,281,1.0807692307692307,2055,25292.30769230769,Fragile
2022041,detail,130,90,80,32,936000,1181,UNIT,2240,437,1.6807692307692308,615,2214000.0,Normal
335680,detail,220,220,60,25,2904000,1658,UNIT,1038,91,0.35,345,3853384.6153846155,Normal
2103087,detail,165,105,50,1,866250,597,UNIT,2878,2,0.007692307692307693,2,6663.461538461538,Normal
2070387,detail,135,35,30,1,141750,163,UNIT,2580,303,1.1653846153846155,617,336383.6538461539,Fragile
2252195,detail,162,122,90,100,1778760,1294,UNIT,4722,24,0.09230769230769231,33,225765.6923076923,Normal
2025574,detail,225,47,10,1,105750,50,UNIT,2272,26,0.1,85,34572.11538461538,Fragile
2186917,detail,380,360,260,1,35568000,3808,UNIT,4047,1234,4.746153846153846,2411,329824800.0,Normal
304529,detail,141,62,61,1,533262,395,UNIT,796,73,0.28076923076923077,94,192794.72307692308,Normal
207336,detail,290,290,2,1,168200,131,UNIT,275,9,0.03461538461538462,12,7763.076923076923,Fragile
2037108,detail,155,80,80,32,992000,1190,UNIT,2312,2,0.007692307692307693,5,19076.923076923078,Normal
2253054,detail,45,45,25,1,50625,141,UNIT,4729,32,0.12307692307692308,39,7593.75,Fragile
2113244,detail,125,15,15,1,28125,47,UNIT,3012,30,0.11538461538461539,150,16225.961538461539,Fragile
282319,detail,190,140,85,1,2261000,1127,UNIT,612,3,0.011538461538461539,3,26088.46153846154,Normal
2006183,detail,129,187,48,1,1157904,270,UNIT,2088,4,0.015384615384615385,4,17813.907692307694,Normal
2061285,detail,595,390,160,1,37128000,4417,UNIT,2520,1014,3.9,1570,224196000.0,Normal
2054135,detail,122,80,55,200,536800,362,UNIT,2477,19,0.07307692307692308,30,61938.46153846154,Normal
423918,detail,190,78,40,10,592800,448,UNIT,1884,11,0.04230769230769231,16,36480.0,Normal
2118707,detail,360,360,30,6,3888000,10350,UNIT,3121,61,0.23461538461538461,79,1181353.8461538462,Heavy
2079930,detail,180,135,85,16,2065500,2532,UNIT,2732,98,0.3769230769230769,571,4536155.769230769,Normal
207334,detail,290,290,2,1,168200,143,UNIT,273,3,0.011538461538461539,3,1940.7692307692307,Fragile
2094674,detail,160,30,30,10,144000,223,UNIT,2820,88,0.3384615384615385,105,58153.846153846156,Normal
2267010,detail,285,55,13,5,203775,174,UNIT,4873,502,1.9307692307692308,1226,960877.5,Fragile
45454,detail,225,149,77,50,2581425,334,UNIT,124,154,0.5923076923076923,1622,16104120.576923076,Normal
386230,detail,280,120,75,100,2520000,1431,UNIT,1445,239,0.9192307692307692,1436,13918153.846153846,Normal
7600,detail,32,5,16,1,2560,20,UNIT,34,2,0.007692307692307693,12,118.15384615384616,Fragile
315743,detail,159,158,88,50,2210736,600,UNIT,946,27,0.10384615384615385,34,289096.24615384615,Normal
2113027,detail,85,75,50,1,318750,116,UNIT,3005,30,0.11538461538461539,108,132403.84615384616,Fragile
2238260,detail,150,83,35,1,435750,73,UNIT,4616,430,1.6538461538461537,512,858092.3076923077,Fragile
2114715,detail,170,80,3,5,40800,32,UNIT,3056,16,0.06153846153846154,29,4550.7692307692305,Fragile
433789,detail,250,40,25,1,250000,48,UNIT,1945,734,2.8230769230769233,5520,5307692.307692308,Fragile
305904,detail,189,81,53,1,811377,687,UNIT,874,23,0.08846153846153847,43,134189.27307692307,Normal
263437,detail,130,25,25,1,81250,67,UNIT,523,150,0.5769230769230769,265,82812.5,Fragile
2215804,detail,125,120,55,1,825000,189,UNIT,4230,42,0.16153846153846155,60,190384.61538461538,Fragile
361581,detail,380,195,180,150,13338000,3030,UNIT,1147,253,0.9730769230769231,1870,95931000.0,Normal
2069905,detail,380,153,135,1,7848900,643,UNIT,2559,10,0.038461538461538464,10,301880.76923076925,Normal
2117994,detail,350,350,5,1,612500,1513,UNIT,3099,24,0.09230769230769231,60,141346.15384615384,Normal
304115,detail,307,116,45,1,1602540,997,UNIT,755,88,0.3384615384615385,3730,22990285.384615384,Normal
2261197,detail,185,85,65,1,1022125,147,UNIT,4811,13,0.05,18,70762.5,Fragile
58531,detail,122,80,80,50,780800,1319,UNIT,166,184,0.7076923076923077,831,2495556.923076923,Normal
2172833,detail,150,115,30,1,517500,1119,UNIT,3825,16,0.06153846153846154,22,43788.46153846154,Normal
2039225,detail,150,60,20,1,180000,31,UNIT,2386,67,0.25769230769230766,184,127384.61538461539,Fragile
2158294,detail,92,87,87,1,696348,157,UNIT,3546,1,0.015151515151515152,1,10550.727272727272,Fragile
2159259,detail,215,205,53,1,2335975,581,UNIT,3608,57,0.21923076923076923,69,619931.8269230769,Normal
237711,detail,53,40,40,1,84800,110,UNIT,413,9,0.03461538461538462,9,2935.3846153846152,Fragile
2172837,detail,80,50,20,1,80000,244,UNIT,3826,3,0.011538461538461539,3,923.0769230769231,Normal
333433,detail,350,50,50,1,875000,1183,UNIT,1020,36,0.13846153846153847,43,144711.53846153847,Normal
207311,detail,120,120,2,1,28800,26,UNIT,262,7,0.026923076923076925,14,1550.7692307692307,Fragile
2079299,detail,600,150,45,1,4050000,2805,UNIT,2704,67,0.25769230769230766,108,1682307.6923076923,Normal
2261171,detail,160,90,70,1,1008000,245,UNIT,4785,136,0.5230769230769231,385,1492615.3846153845,Normal
2142770,detail,205,40,35,1,287000,123,UNIT,3349,1141,4.388461538461539,10262,11327669.23076923,Fragile
417826,detail,552,91,53,1,2662296,2300,UNIT,1782,34,0.13076923076923078,88,901084.8,Normal
335688,detail,273,200,71,10,3876600,1630,UNIT,1043,73,0.28076923076923077,330,4920300.0,Normal
2179719,detail,255,60,60,50,918000,2321,UNIT,3884,251,0.9653846153846154,390,1377000.0,Normal
2207192,detail,405,105,25,1,1063125,1115,UNIT,4194,206,0.7923076923076923,366,1496552.8846153845,Normal
304805,detail,390,200,135,2,10530000,8460,UNIT,803,26,0.1,179,7249500.0,Heavy
418303,detail,345,15,15,1,77625,371,UNIT,1790,54,0.2076923076923077,232,69265.38461538461,Normal
2136474,detail,90,40,40,1,144000,536,UNIT,3303,128,0.49230769230769234,193,106892.30769230769,Normal
2281843,detail,270,200,80,3000,4320000,7763,UNIT,4975,2,0.030303030303030304,11,720000.0,Heavy
2069904,detail,375,150,140,1,7875000,630,UNIT,2558,74,0.2846153846153846,76,2301923.076923077,Normal
2039245,detail,150,60,20,1,180000,43,UNIT,2394,140,0.5384615384615384,763,528230.7692307692,Fragile
47935,detail,190,125,12,10,285000,249,UNIT,141,103,0.39615384615384613,1185,1298942.3076923077,Normal
2270823,detail,155,155,33,1,792825,730,UNIT,4930,39,0.15,92,280538.07692307694,Normal
285721,detail,300,200,80,100,4800000,857,UNIT,660,158,0.6076923076923076,616,11372307.692307692,Normal
2243830,detail,95,60,15,1,85500,19,UNIT,4698,15,0.057692307692307696,46,15126.923076923076,Fragile
2136472,detail,90,40,40,1,144000,406,UNIT,3301,122,0.46923076923076923,218,120738.46153846153,Normal
417632,detail,170,75,75,1,956250,322,UNIT,1769,5,0.019230769230769232,12,44134.61538461538,Normal
2159255,detail,155,145,53,1,1191175,411,UNIT,3604,53,0.20384615384615384,75,343608.17307692306,Normal
254909,detail,210,170,65,25,2320500,1266,UNIT,464,18,0.06923076923076923,28,249900.0,Normal
2039290,detail,120,30,30,5,108000,80,UNIT,2402,239,0.9192307692307692,311,129184.61538461539,Fragile
2185967,detail,335,320,65,10,6968000,5938,UNIT,4042,400,1.5384615384615385,950,25460000.0,Heavy
409198,detail,300,45,25,1,337500,109,UNIT,1585,834,3.207692307692308,3677,4773028.846153846,Fragile
417609,detail,125,85,40,1,425000,120,UNIT,1752,11,0.04230769230769231,24,39230.769230769234,Fragile
2270761,detail,165,110,60,1,1089000,207,UNIT,4911,37,0.1423076923076923,205,858634.6153846154,Normal
60208,detail,80,40,40,1,128000,438,UNIT,169,332,1.2769230769230768,582,286523.07692307694,Normal
2180416,detail,385,295,90,25,10221750,4425,UNIT,3900,30,0.11538461538461539,86,3381040.3846153845,Normal
416332,detail,95,35,35,1,116375,58,UNIT,1696,79,0.3038461538461538,134,59977.88461538462,Fragile
2170665,detail,120,30,30,10,108000,98,UNIT,3798,102,0.3923076923076923,151,62723.07692307692,Fragile
418759,detail,160,90,35,25,504000,651,UNIT,1816,73,0.28076923076923077,955,1851230.7692307692,Normal
413425,detail,164,127,127,250,2645156,2600,UNIT,1669,86,0.33076923076923076,258,2624808.6461538463,Normal
369647,detail,194,132,85,20,2176680,3602,UNIT,1201,21,0.08076923076923077,51,426964.1538461539,Normal
369649,detail,245,230,78,10,4395300,3300,UNIT,1203,113,0.4346153846153846,404,6829620.0,Normal
2119775,detail,230,140,55,100,1771000,1550,UNIT,3131,129,0.49615384615384617,398,2710992.3076923075,Normal
2008283,detail,235,133,110,100,3438050,4984,UNIT,2141,34,0.13076923076923078,45,595047.1153846154,Normal
2007445,detail,290,40,20,1,232000,116,UNIT,2115,43,0.16538461538461538,826,737046.1538461539,Fragile
2004174,detail,221,136,84,25,2524704,2712,UNIT,2028,267,1.0269230769230768,1510,14662704.0,Normal
2004179,detail,221,136,83,16,2494648,4650,UNIT,2033,59,0.22692307692307692,367,3521291.6,Normal
2018417,detail,240,140,54,12,1814400,3300,UNIT,2171,49,0.18846153846153846,186,1297993.8461538462,Normal
2018429,detail,187,140,52,20,1361360,2050,UNIT,2180,55,0.21153846153846154,325,1701700.0,Normal
2079923,detail,180,145,80,16,2088000,3039,UNIT,2725,1975,7.596153846153846,12348,99163938.46153846,Normal
206503,detail,529,30,30,1,476100,537,UNIT,246,379,1.4576923076923076,1695,3103805.769230769,Normal
2075120,detail,330,255,60,1,5049000,2198,UNIT,2652,282,1.0846153846153845,888,17244276.923076924,Normal
2048125,detail,580,300,100,15,17400000,4040,UNIT,2458,122,0.46923076923076923,474,31721538.46153846,Normal
2036088,detail,220,140,80,10,2464000,3340,UNIT,2293,102,0.3923076923076923,1437,13618338.461538462,Normal
2054136,detail,140,95,55,200,731500,588,UNIT,2478,97,0.3730769230769231,374,1052234.6153846155,Normal
2054483,detail,165,125,95,250,1959375,1640,UNIT,2489,59,0.22692307692307692,260,1959375.0,Normal
212131,detail,520,220,50,1,5720000,559,UNIT,287,4,0.015384615384615385,5,110000.0,Normal
2105863,detail,375,140,80,12,4200000,5264,UNIT,2919,78,0.3,386,6235384.615384615,Heavy
2119774,detail,142,95,85,100,1146650,1054,UNIT,3130,78,0.3,316,1393620.7692307692,Normal
2105891,detail,220,135,60,5,1782000,2165,UNIT,2945,836,3.2153846153846155,9219,63185607.692307696,Normal
2150383,detail,125,80,55,100,550000,494,UNIT,3389,80,0.3076923076923077,646,1366538.4615384615,Normal
2114053,detail,220,135,85,12,2524500,2317,UNIT,3053,980,3.769230769230769,6164,59850069.23076923,Normal
2108735,detail,188,140,53,50,1394960,1908,UNIT,2971,73,0.28076923076923077,374,2006596.3076923077,Normal
2149988,detail,185,140,110,1000,2849000,2172,UNIT,3379,159,0.6115384615384616,744,8152523.076923077,Normal
2156391,detail,205,100,130,1000,2665000,1742,UNIT,3500,674,2.5923076923076924,3367,34511750.0,Normal
2163726,detail,172,172,25,1,739600,737,UNIT,3714,21,0.08076923076923077,49,139386.15384615384,Normal
209713,detail,250,215,100,1,5375000,1675,UNIT,283,14,0.05384615384615385,16,330769.23076923075,Normal
2101917,detail,260,90,50,1,1170000,658,UNIT,2869,903,3.473076923076923,20717,93226500.0,Normal
2134608,detail,230,165,55,1000,2087250,1513,UNIT,3288,829,3.1884615384615387,14357,115256339.42307693,Normal
2184304,detail,197,90,75,50,1329750,2345,UNIT,3920,40,0.15384615384615385,134,685332.6923076923,Normal
2158091,detail,580,100,95,1,5510000,2590,UNIT,3525,13,0.05,20,423846.1538461539,Normal
216435,detail,130,85,55,50,607750,619,UNIT,310,302,1.1615384615384616,1158,2706825.0,Normal
2184475,detail,90,80,60,50,432000,805,UNIT,3937,94,0.36153846153846153,511,849046.1538461539,Normal
2184476,detail,90,80,60,25,432000,754,UNIT,3938,95,0.36538461538461536,432,717784.6153846154,Normal
2184481,detail,90,80,60,150,432000,455,UNIT,3943,24,0.09230769230769231,44,73107.69230769231,Normal
2184487,detail,90,80,60,150,432000,804,UNIT,3946,53,0.20384615384615384,369,613107.6923076923,Normal
2184512,detail,90,80,55,100,396000,562,UNIT,3965,337,1.2961538461538462,1114,1696707.6923076923,Normal
2159250,detail,125,115,53,1,761875,240,UNIT,3599,518,1.9923076923076923,920,2695865.3846153845,Normal
2206206,detail,285,285,95,1,7716375,4527,UNIT,4142,4,0.015384615384615385,4,118713.46153846153,Normal
2159810,detail,185,145,115,1,3084875,413,UNIT,3644,84,0.3230769230769231,96,1139030.7692307692,Normal
2173256,detail,230,100,40,10,920000,107,UNIT,3840,867,3.3346153846153848,3215,11376153.846153846,Fragile
2194339,detail,162,120,90,100,1749600,1770,UNIT,4061,45,0.17307692307692307,73,491233.8461538461,Normal
2159813,detail,290,250,115,1,8337500,740,UNIT,3647,121,0.4653846153846154,129,4136682.6923076925,Normal
2168646,detail,280,185,105,1,5439000,1566,UNIT,3756,20,0.07692307692307693,24,502061.53846153844,Normal
2179331,detail,250,170,60,50,2550000,1490,UNIT,3868,65,0.25,268,2628461.5384615385,Normal
2179334,detail,280,230,80,50,5152000,1974,UNIT,3871,171,0.6576923076923077,600,11889230.76923077,Normal
2163187,detail,145,95,45,1,619875,1979,UNIT,3669,9,0.03461538461538462,9,21457.21153846154,Normal
2223887,detail,375,140,50,10,2625000,5928,UNIT,4387,195,0.75,866,8743269.23076923,Heavy
2223891,detail,530,95,80,4,4028000,7966,UNIT,4391,62,0.23846153846153847,356,5515261.538461538,Heavy
2224243,detail,250,45,45,8,506250,708,UNIT,4459,157,0.6038461538461538,191,371899.03846153844,Normal
2223862,detail,245,70,50,20,857500,1859,UNIT,4364,21,0.08076923076923077,339,1118048.076923077,Normal
2250854,detail,360,290,40,10,4176000,917,UNIT,4721,43,0.16538461538461538,87,1397353.8461538462,Normal
282278,detail,583,114,52,1,3456024,3600,UNIT,592,2,0.007692307692307693,2,26584.8,Normal
2223828,detail,235,140,105,20,3454500,4582,UNIT,4333,272,1.0461538461538462,1038,13791426.923076924,Normal
2246795,detail,235,140,80,50,2632000,3221,UNIT,4717,118,0.45384615384615384,354,3583569.230769231,Normal
290181,detail,187,140,80,12,2094400,1679,UNIT,704,44,0.16923076923076924,183,1474135.3846153845,Normal
304021,detail,174,139,66,25,1596276,1993,UNIT,740,29,0.11153846153846154,179,1098974.6307692307,Normal
