CODE_BARRE,NUM_ALVEOLE,LONGUEUR,LARGEUR,HAUTEUR,LIB_ALLEE,INDICE_COLONNE,LIB_COLONNE,LIB_NIVEAU,LIB_INDICE,COUT_EMPL,ID_GARE,Volume_Location,TYPE,Famille
BH-02-02-A,0,600,400,350,BH,0,2,2,A,92,GARE23,84000000,Etagères,0
BH-02-02-B,0,600,400,350,BH,0,2,2,B,92,GARE23,84000000,Etagères,0
BH-02-03-A,0,600,400,350,BH,0,2,3,A,92,GARE23,84000000,Etagères,0
BH-02-03-B,0,600,400,350,BH,0,2,3,B,92,GARE23,84000000,Etagères,0
BH-02-04-A,0,600,400,350,BH,0,2,4,A,92,GARE23,84000000,Etagères,0
BH-02-04-B,0,600,400,350,BH,0,2,4,B,92,GARE23,84000000,Etagères,0
BH-02-04-C,0,600,400,350,BH,0,2,4,C,92,GARE23,84000000,Etagères,0
BH-02-04-D,0,600,400,350,BH,0,2,4,D,92,GARE23,84000000,Etagères,0
BH-02-05-A,0,600,400,350,BH,0,2,5,A,92,GARE23,84000000,Etagères,0
BH-02-05-B,0,600,400,350,BH,0,2,5,B,92,GARE23,84000000,Etagères,0
BH-02-05-C,0,600,400,350,BH,0,2,5,C,92,GARE23,84000000,Etagères,0
BH-02-05-D,0,600,400,350,BH,0,2,5,D,92,GARE23,84000000,Etagères,0
BH-03-01-A,0,600,400,350,BH,0,3,1,A,93,GARE23,84000000,Etagères,0
BH-03-01-B,0,600,400,350,BH,0,3,1,B,93,GARE23,84000000,Etagères,0
BH-03-02-A,0,600,400,350,BH,0,3,2,A,93,GARE23,84000000,Etagères,0
BH-03-02-B,0,600,400,350,BH,0,3,2,B,93,GARE23,84000000,Etagères,0
BH-03-03-A,0,600,400,350,BH,0,3,3,A,93,GARE23,84000000,Etagères,0
BH-03-03-B,0,600,400,350,BH,0,3,3,B,93,GARE23,84000000,Etagères,0
BH-03-04-A,0,600,400,350,BH,0,3,4,A,93,GARE23,84000000,Etagères,0
BH-03-04-B,0,600,400,350,BH,0,3,4,B,93,GARE23,84000000,Etagères,0
BH-03-04-C,0,600,400,350,BH,0,3,4,C,93,GARE23,84000000,Etagères,0
BH-03-04-D,0,600,400,350,BH,0,3,4,D,93,GARE23,84000000,Etagères,0
BH-03-05-A,0,600,400,350,BH,0,3,5,A,93,GARE23,84000000,Etagères,0
BH-03-05-B,0,600,400,350,BH,0,3,5,B,93,GARE23,84000000,Etagères,0
BH-03-05-C,0,600,400,350,BH,0,3,5,C,93,GARE23,84000000,Etagères,0
BH-03-05-D,0,600,400,350,BH,0,3,5,D,93,GARE23,84000000,Etagères,0
BH-04-01-A,0,600,400,350,BH,0,4,1,A,94,GARE23,84000000,Etagères,0
BH-04-01-B,0,600,400,350,BH,0,4,1,B,94,GARE23,84000000,Etagères,0
BH-04-02-A,0,600,400,350,BH,0,4,2,A,94,GARE23,84000000,Etagères,0
BH-04-02-B,0,600,400,350,BH,0,4,2,B,94,GARE23,84000000,Etagères,0
BH-04-03-A,0,600,400,350,BH,0,4,3,A,94,GARE23,84000000,Etagères,0
BH-04-03-B,0,600,400,350,BH,0,4,3,B,94,GARE23,84000000,Etagères,0
BH-04-04-A,0,600,400,350,BH,0,4,4,A,94,GARE23,84000000,Etagères,0
BH-04-04-B,0,600,400,350,BH,0,4,4,B,94,GARE23,84000000,Etagères,0
BH-04-04-C,0,600,400,350,BH,0,4,4,C,94,GARE23,84000000,Etagères,0
BH-04-04-D,0,600,400,350,BH,0,4,4,D,94,GARE23,84000000,Etagères,0
BH-04-05-A,0,600,400,350,BH,0,4,5,A,94,GARE23,84000000,Etagères,0
BH-04-05-B,0,600,400,350,BH,0,4,5,B,94,GARE23,84000000,Etagères,0
BH-04-05-C,0,600,400,350,BH,0,4,5,C,94,GARE23,84000000,Etagères,0
BH-04-05-D,0,600,400,350,BH,0,4,5,D,94,GARE23,84000000,Etagères,0
BH-05-01-A,0,600,400,350,BH,0,5,1,A,95,GARE23,84000000,Etagères,0
BH-05-01-B,0,600,400,350,BH,0,5,1,B,95,GARE23,84000000,Etagères,0
BH-05-02-A,0,600,400,350,BH,0,5,2,A,95,GARE23,84000000,Etagères,0
BH-05-02-B,0,600,400,350,BH,0,5,2,B,95,GARE23,84000000,Etagères,0
BH-05-03-A,0,600,400,350,BH,0,5,3,A,95,GARE23,84000000,Etagères,0
BH-05-03-B,0,600,400,350,BH,0,5,3,B,95,GARE23,84000000,Etagères,0
BH-05-04-A,0,600,400,350,BH,0,5,4,A,95,GARE23,84000000,Etagères,0
BH-05-04-B,0,600,400,350,BH,0,5,4,B,95,GARE23,84000000,Etagères,0
BH-05-04-C,0,600,400,350,BH,0,5,4,C,95,GARE23,84000000,Etagères,0
BH-05-05-A,0,600,400,350,BH,0,5,5,A,95,GARE23,84000000,Etagères,0
BH-05-05-B,0,600,400,350,BH,0,5,5,B,95,GARE23,84000000,Etagères,0
BH-05-05-D,0,600,400,350,BH,0,5,5,D,95,GARE23,84000000,Etagères,0
BJ-01-01-A,0,600,400,350,BJ,0,1,1,A,91,GARE23,84000000,Etagères,0
BJ-01-01-B,0,600,400,350,BJ,0,1,1,B,91,GARE23,84000000,Etagères,0
BJ-01-02-A,0,600,400,350,BJ,0,1,2,A,91,GARE23,84000000,Etagères,0
BJ-01-02-B,0,600,400,350,BJ,0,1,2,B,91,GARE23,84000000,Etagères,0
BJ-01-03-A,0,600,400,350,BJ,0,1,3,A,91,GARE23,84000000,Etagères,0
BJ-01-03-B,0,600,400,350,BJ,0,1,3,B,91,GARE23,84000000,Etagères,0
BJ-01-04-A,0,600,400,350,BJ,0,1,4,A,91,GARE23,84000000,Etagères,0
BJ-01-04-B,0,600,400,350,BJ,0,1,4,B,91,GARE23,84000000,Etagères,0
BJ-01-04-C,0,600,400,350,BJ,0,1,4,C,91,GARE23,84000000,Etagères,0
BJ-01-05-B,0,600,400,350,BJ,0,1,5,B,91,GARE23,84000000,Etagères,0
BJ-01-05-C,0,600,400,350,BJ,0,1,5,C,91,GARE23,84000000,Etagères,0
BJ-02-01-A,0,600,400,350,BJ,0,2,1,A,92,GARE23,84000000,Etagères,0
BJ-02-01-B,0,600,400,350,BJ,0,2,1,B,92,GARE23,84000000,Etagères,0
BJ-02-02-A,0,600,400,350,BJ,0,2,2,A,92,GARE23,84000000,Etagères,0
BJ-02-02-B,0,600,400,350,BJ,0,2,2,B,92,GARE23,84000000,Etagères,0
BJ-02-03-A,0,600,400,350,BJ,0,2,3,A,92,GARE23,84000000,Etagères,0
BJ-02-03-B,0,600,400,350,BJ,0,2,3,B,92,GARE23,84000000,Etagères,0
BJ-02-04-A,0,600,400,350,BJ,0,2,4,A,92,GARE23,84000000,Etagères,0
BJ-02-04-B,0,600,400,350,BJ,0,2,4,B,92,GARE23,84000000,Etagères,0
BJ-02-04-C,0,600,400,350,BJ,0,2,4,C,92,GARE23,84000000,Etagères,0
BJ-02-05-A,0,600,400,350,BJ,0,2,5,A,92,GARE23,84000000,Etagères,0
BJ-02-05-B,0,600,400,350,BJ,0,2,5,B,92,GARE23,84000000,Etagères,0
BJ-02-05-C,0,600,400,350,BJ,0,2,5,C,92,GARE23,84000000,Etagères,0
BJ-02-05-D,0,600,400,350,BJ,0,2,5,D,92,GARE23,84000000,Etagères,0
BJ-03-01-A,0,600,400,350,BJ,0,3,1,A,93,GARE23,84000000,Etagères,0
BJ-03-01-B,0,600,400,350,BJ,0,3,1,B,93,GARE23,84000000,Etagères,0
BJ-03-02-A,0,600,400,350,BJ,0,3,2,A,93,GARE23,84000000,Etagères,0
BJ-03-02-B,0,600,400,350,BJ,0,3,2,B,93,GARE23,84000000,Etagères,0
BJ-03-03-A,0,600,400,350,BJ,0,3,3,A,93,GARE23,84000000,Etagères,0
BJ-03-03-B,0,600,400,350,BJ,0,3,3,B,93,GARE23,84000000,Etagères,0
BJ-03-04-A,0,600,400,350,BJ,0,3,4,A,93,GARE23,84000000,Etagères,0
BJ-03-04-B,0,600,400,350,BJ,0,3,4,B,93,GARE23,84000000,Etagères,0
BJ-03-04-C,0,600,400,350,BJ,0,3,4,C,93,GARE23,84000000,Etagères,0
BJ-03-04-D,0,600,400,350,BJ,0,3,4,D,93,GARE23,84000000,Etagères,0
BJ-03-05-A,0,600,400,350,BJ,0,3,5,A,93,GARE23,84000000,Etagères,0
BJ-03-05-B,0,600,400,350,BJ,0,3,5,B,93,GARE23,84000000,Etagères,0
BJ-04-01-A,0,600,400,350,BJ,0,4,1,A,94,GARE23,84000000,Etagères,0
BJ-04-02-A,0,600,400,350,BJ,0,4,2,A,94,GARE23,84000000,Etagères,0
BJ-04-02-B,0,600,400,350,BJ,0,4,2,B,94,GARE23,84000000,Etagères,0
BJ-04-03-A,0,600,400,350,BJ,0,4,3,A,94,GARE23,84000000,Etagères,0
BJ-04-03-B,0,600,400,350,BJ,0,4,3,B,94,GARE23,84000000,Etagères,0
BJ-04-04-A,0,600,400,350,BJ,0,4,4,A,94,GARE23,84000000,Etagères,0
BJ-04-04-C,0,600,400,350,BJ,0,4,4,C,94,GARE23,84000000,Etagères,0
BJ-04-05-A,0,600,400,350,BJ,0,4,5,A,94,GARE23,84000000,Etagères,0
BJ-04-05-B,0,600,400,350,BJ,0,4,5,B,94,GARE23,84000000,Etagères,0
BJ-04-05-C,0,600,400,350,BJ,0,4,5,C,94,GARE23,84000000,Etagères,0
BJ-04-05-D,0,600,400,350,BJ,0,4,5,D,94,GARE23,84000000,Etagères,0
BJ-05-01-A,0,600,400,350,BJ,0,5,1,A,95,GARE23,84000000,Etagères,0
BJ-05-01-B,0,600,400,350,BJ,0,5,1,B,95,GARE23,84000000,Etagères,0
BJ-05-02-A,0,600,400,350,BJ,0,5,2,A,95,GARE23,84000000,Etagères,0
BJ-05-02-B,0,600,400,350,BJ,0,5,2,B,95,GARE23,84000000,Etagères,0
BJ-05-03-A,0,600,400,350,BJ,0,5,3,A,95,GARE23,84000000,Etagères,0
BJ-05-03-B,0,600,400,350,BJ,0,5,3,B,95,GARE23,84000000,Etagères,0
BJ-05-03-C,0,600,400,350,BJ,0,5,3,C,95,GARE23,84000000,Etagères,0
BJ-05-04-A,0,600,400,350,BJ,0,5,4,A,95,GARE23,84000000,Etagères,0
BJ-05-04-B,0,600,400,350,BJ,0,5,4,B,95,GARE23,84000000,Etagères,0
BJ-05-04-C,0,600,400,350,BJ,0,5,4,C,95,GARE23,84000000,Etagères,0
BJ-05-05-A,0,600,400,350,BJ,0,5,5,A,95,GARE23,84000000,Etagères,0
BJ-05-05-B,0,600,400,350,BJ,0,5,5,B,95,GARE23,84000000,Etagères,0
BJ-05-05-C,0,600,400,350,BJ,0,5,5,C,95,GARE23,84000000,Etagères,0
BJ-05-05-D,0,600,400,350,BJ,0,5,5,D,95,GARE23,84000000,Etagères,0
BK-01-01-A,0,600,400,350,BK,0,1,1,A,91,GARE23,84000000,Etagères,0
BK-01-01-B,0,600,400,350,BK,0,1,1,B,91,GARE23,84000000,Etagères,0
BK-01-02-A,0,600,400,350,BK,0,1,2,A,91,GARE23,84000000,Etagères,0
BK-01-02-B,0,600,400,350,BK,0,1,2,B,91,GARE23,84000000,Etagères,0
BK-01-03-A,0,600,400,350,BK,0,1,3,A,91,GARE23,84000000,Etagères,0
BK-01-03-B,0,600,400,350,BK,0,1,3,B,91,GARE23,84000000,Etagères,0
BK-01-04-A,0,600,400,350,BK,0,1,4,A,91,GARE23,84000000,Etagères,0
BK-01-04-B,0,600,400,350,BK,0,1,4,B,91,GARE23,84000000,Etagères,0
BK-01-04-C,0,600,400,350,BK,0,1,4,C,91,GARE23,84000000,Etagères,0
BK-01-05-A,0,600,400,350,BK,0,1,5,A,91,GARE23,84000000,Etagères,0
BK-01-05-B,0,600,400,350,BK,0,1,5,B,91,GARE23,84000000,Etagères,0
BK-01-05-C,0,600,400,350,BK,0,1,5,C,91,GARE23,84000000,Etagères,0
BK-01-05-D,0,600,400,350,BK,0,1,5,D,91,GARE23,84000000,Etagères,0
BK-02-01-A,0,600,400,350,BK,0,2,1,A,92,GARE23,84000000,Etagères,0
BK-02-01-B,0,600,400,350,BK,0,2,1,B,92,GARE23,84000000,Etagères,0
BK-02-02-A,0,600,400,350,BK,0,2,2,A,92,GARE23,84000000,Etagères,0
BK-02-02-B,0,600,400,350,BK,0,2,2,B,92,GARE23,84000000,Etagères,0
BK-02-03-A,0,600,400,350,BK,0,2,3,A,92,GARE23,84000000,Etagères,0
BK-02-03-B,0,600,400,350,BK,0,2,3,B,92,GARE23,84000000,Etagères,0
BK-02-04-A,0,600,400,350,BK,0,2,4,A,92,GARE23,84000000,Etagères,0
BK-02-04-B,0,600,400,350,BK,0,2,4,B,92,GARE23,84000000,Etagères,0
BK-02-04-C,0,600,400,350,BK,0,2,4,C,92,GARE23,84000000,Etagères,0
BK-02-04-D,0,600,400,350,BK,0,2,4,D,92,GARE23,84000000,Etagères,0
BK-02-05-A,0,600,400,350,BK,0,2,5,A,92,GARE23,84000000,Etagères,0
BK-02-05-B,0,600,400,350,BK,0,2,5,B,92,GARE23,84000000,Etagères,0
BK-02-05-D,0,600,400,350,BK,0,2,5,D,92,GARE23,84000000,Etagères,0
BK-03-01-A,0,600,400,350,BK,0,3,1,A,93,GARE23,84000000,Etagères,0
BK-03-01-B,0,600,400,350,BK,0,3,1,B,93,GARE23,84000000,Etagères,0
BK-03-02-A,0,600,400,350,BK,0,3,2,A,93,GARE23,84000000,Etagères,0
BK-03-02-B,0,600,400,350,BK,0,3,2,B,93,GARE23,84000000,Etagères,0
BK-03-03-A,0,600,400,350,BK,0,3,3,A,93,GARE23,84000000,Etagères,0
BK-03-03-B,0,600,400,350,BK,0,3,3,B,93,GARE23,84000000,Etagères,0
BK-03-03-C,0,600,400,350,BK,0,3,3,C,93,GARE23,84000000,Etagères,0
BK-03-04-A,0,600,400,350,BK,0,3,4,A,93,GARE23,84000000,Etagères,0
BK-03-04-B,0,600,400,350,BK,0,3,4,B,93,GARE23,84000000,Etagères,0
BK-03-04-C,0,600,400,350,BK,0,3,4,C,93,GARE23,84000000,Etagères,0
BK-03-05-A,0,600,400,350,BK,0,3,5,A,93,GARE23,84000000,Etagères,0
BK-03-05-B,0,600,400,350,BK,0,3,5,B,93,GARE23,84000000,Etagères,0
BK-03-05-C,0,600,400,350,BK,0,3,5,C,93,GARE23,84000000,Etagères,0
BK-04-01-A,0,600,400,350,BK,0,4,1,A,94,GARE23,84000000,Etagères,0
BK-04-01-B,0,600,400,350,BK,0,4,1,B,94,GARE23,84000000,Etagères,0
BK-04-02-A,0,600,400,350,BK,0,4,2,A,94,GARE23,84000000,Etagères,0
BK-04-02-B,0,600,400,350,BK,0,4,2,B,94,GARE23,84000000,Etagères,0
BK-04-03-A,0,600,400,350,BK,0,4,3,A,94,GARE23,84000000,Etagères,0
BK-04-03-B,0,600,400,350,BK,0,4,3,B,94,GARE23,84000000,Etagères,0
BK-04-04-A,0,600,400,350,BK,0,4,4,A,94,GARE23,84000000,Etagères,0
BK-04-04-B,0,600,400,350,BK,0,4,4,B,94,GARE23,84000000,Etagères,0
BK-04-04-C,0,600,400,350,BK,0,4,4,C,94,GARE23,84000000,Etagères,0
BK-04-05-A,0,600,400,350,BK,0,4,5,A,94,GARE23,84000000,Etagères,0
BK-04-05-B,0,600,400,350,BK,0,4,5,B,94,GARE23,84000000,Etagères,0
BK-04-05-C,0,600,400,350,BK,0,4,5,C,94,GARE23,84000000,Etagères,0
BK-05-01-A,0,600,400,350,BK,0,5,1,A,95,GARE23,84000000,Etagères,0
BK-05-01-B,0,600,400,350,BK,0,5,1,B,95,GARE23,84000000,Etagères,0
BK-05-02-A,0,600,400,350,BK,0,5,2,A,95,GARE23,84000000,Etagères,0
BK-05-03-A,0,600,400,350,BK,0,5,3,A,95,GARE23,84000000,Etagères,0
BK-05-03-B,0,600,400,350,BK,0,5,3,B,95,GARE23,84000000,Etagères,0
BK-05-04-A,0,600,400,350,BK,0,5,4,A,95,GARE23,84000000,Etagères,0
BK-05-04-B,0,600,400,350,BK,0,5,4,B,95,GARE23,84000000,Etagères,0
BK-05-04-C,0,600,400,350,BK,0,5,4,C,95,GARE23,84000000,Etagères,0
BK-05-05-A,0,600,400,350,BK,0,5,5,A,95,GARE23,84000000,Etagères,0
BK-05-05-B,0,600,400,350,BK,0,5,5,B,95,GARE23,84000000,Etagères,0
BK-05-05-C,0,600,400,350,BK,0,5,5,C,95,GARE23,84000000,Etagères,0
BK-05-05-D,0,600,400,350,BK,0,5,5,D,95,GARE23,84000000,Etagères,0
BZ-01-05-A,0,600,400,350,BZ,0,1,5,A,91,GARE23,84000000,Etagères,0
BZ-01-05-B,0,600,400,350,BZ,0,1,5,B,91,GARE23,84000000,Etagères,0
BZ-01-05-C,0,600,400,350,BZ,0,1,5,C,91,GARE23,84000000,Etagères,0
BZ-01-05-D,0,600,400,350,BZ,0,1,5,D,91,GARE23,84000000,Etagères,0
BZ-02-05-A,0,600,400,350,BZ,0,2,5,A,92,GARE23,84000000,Etagères,0
BZ-02-05-B,0,600,400,350,BZ,0,2,5,B,92,GARE23,84000000,Etagères,0
BZ-02-05-C,0,600,400,350,BZ,0,2,5,C,92,GARE23,84000000,Etagères,0
BZ-02-05-D,0,600,400,350,BZ,0,2,5,D,92,GARE23,84000000,Etagères,0
BZ-03-05-A,0,600,400,350,BZ,0,3,5,A,93,GARE23,84000000,Etagères,0
BZ-03-05-B,0,600,400,350,BZ,0,3,5,B,93,GARE23,84000000,Etagères,0
BZ-03-05-C,0,600,400,350,BZ,0,3,5,C,93,GARE23,84000000,Etagères,0
BZ-03-05-D,0,600,400,350,BZ,0,3,5,D,93,GARE23,84000000,Etagères,0
BZ-04-05-A,0,600,400,350,BZ,0,4,5,A,94,GARE23,84000000,Etagères,0
BZ-04-05-B,0,600,400,350,BZ,0,4,5,B,94,GARE23,84000000,Etagères,0
BZ-04-05-C,0,600,400,350,BZ,0,4,5,C,94,GARE23,84000000,Etagères,0
BZ-04-05-D,0,600,400,350,BZ,0,4,5,D,94,GARE23,84000000,Etagères,0
CC-01-01-A,0,600,400,350,CC,0,1,1,A,91,GARE24,84000000,Etagères,0
CC-01-02-A,0,600,400,350,CC,0,1,2,A,91,GARE24,84000000,Etagères,0
CC-01-02-B,0,600,400,350,CC,0,1,2,B,91,GARE24,84000000,Etagères,0
CC-01-03-A,0,600,400,350,CC,0,1,3,A,91,GARE24,84000000,Etagères,0
CC-01-03-B,0,600,400,350,CC,0,1,3,B,91,GARE24,84000000,Etagères,0
CC-01-04-A,0,600,400,350,CC,0,1,4,A,91,GARE24,84000000,Etagères,0
CC-01-04-B,0,600,400,350,CC,0,1,4,B,91,GARE24,84000000,Etagères,0
CC-01-04-C,0,600,400,350,CC,0,1,4,C,91,GARE24,84000000,Etagères,0
CC-01-05-A,0,600,400,350,CC,0,1,5,A,91,GARE24,84000000,Etagères,0
CC-01-05-B,0,600,400,350,CC,0,1,5,B,91,GARE24,84000000,Etagères,0
CC-01-05-C,0,600,400,350,CC,0,1,5,C,91,GARE24,84000000,Etagères,0
CC-02-01-A,0,600,400,350,CC,0,2,1,A,92,GARE24,84000000,Etagères,0
CC-02-01-B,0,600,400,350,CC,0,2,1,B,92,GARE24,84000000,Etagères,0
CC-02-02-A,0,600,400,350,CC,0,2,2,A,92,GARE24,84000000,Etagères,0
CC-02-02-B,0,600,400,350,CC,0,2,2,B,92,GARE24,84000000,Etagères,0
CC-02-03-A,0,600,400,350,CC,0,2,3,A,92,GARE24,84000000,Etagères,0
CC-02-03-B,0,600,400,350,CC,0,2,3,B,92,GARE24,84000000,Etagères,0
CC-02-04-A,0,600,400,350,CC,0,2,4,A,92,GARE24,84000000,Etagères,0
CC-02-04-B,0,600,400,350,CC,0,2,4,B,92,GARE24,84000000,Etagères,0
CC-02-04-C,0,600,400,350,CC,0,2,4,C,92,GARE24,84000000,Etagères,0
CC-02-05-A,0,600,400,350,CC,0,2,5,A,92,GARE24,84000000,Etagères,0
CC-02-05-B,0,600,400,350,CC,0,2,5,B,92,GARE24,84000000,Etagères,0
CC-02-05-C,0,600,400,350,CC,0,2,5,C,92,GARE24,84000000,Etagères,0
CC-03-01-A,0,600,400,350,CC,0,3,1,A,93,GARE24,84000000,Etagères,0
CC-03-01-B,0,600,400,350,CC,0,3,1,B,93,GARE24,84000000,Etagères,0
CC-03-02-A,0,600,400,350,CC,0,3,2,A,93,GARE24,84000000,Etagères,0
CC-03-02-B,0,600,400,350,CC,0,3,2,B,93,GARE24,84000000,Etagères,0
CC-03-03-A,0,600,400,350,CC,0,3,3,A,93,GARE24,84000000,Etagères,0
CC-03-03-B,0,600,400,350,CC,0,3,3,B,93,GARE24,84000000,Etagères,0
CC-03-03-C,0,600,400,350,CC,0,3,3,C,93,GARE24,84000000,Etagères,0
CC-03-04-B,0,600,400,350,CC,0,3,4,B,93,GARE24,84000000,Etagères,0
CC-03-04-C,0,600,400,350,CC,0,3,4,C,93,GARE24,84000000,Etagères,0
CC-03-04-D,0,600,400,350,CC,0,3,4,D,93,GARE24,84000000,Etagères,0
CC-03-05-A,0,600,400,350,CC,0,3,5,A,93,GARE24,84000000,Etagères,0
CC-03-05-B,0,600,400,350,CC,0,3,5,B,93,GARE24,84000000,Etagères,0
CC-03-05-C,0,600,400,350,CC,0,3,5,C,93,GARE24,84000000,Etagères,0
CC-04-01-A,0,600,400,350,CC,0,4,1,A,94,GARE24,84000000,Etagères,0
CC-04-01-B,0,600,400,350,CC,0,4,1,B,94,GARE24,84000000,Etagères,0
CC-04-02-A,0,600,400,350,CC,0,4,2,A,94,GARE24,84000000,Etagères,0
CC-04-02-B,0,600,400,350,CC,0,4,2,B,94,GARE24,84000000,Etagères,0
CC-04-03-A,0,600,400,350,CC,0,4,3,A,94,GARE24,84000000,Etagères,0
CC-04-03-B,0,600,400,350,CC,0,4,3,B,94,GARE24,84000000,Etagères,0
CC-04-04-A,0,600,400,350,CC,0,4,4,A,94,GARE24,84000000,Etagères,0
CC-04-04-B,0,600,400,350,CC,0,4,4,B,94,GARE24,84000000,Etagères,0
CC-04-04-C,0,600,400,350,CC,0,4,4,C,94,GARE24,84000000,Etagères,0
CC-04-05-A,0,600,400,350,CC,0,4,5,A,94,GARE24,84000000,Etagères,0
CC-04-05-B,0,600,400,350,CC,0,4,5,B,94,GARE24,84000000,Etagères,0
CC-04-05-C,0,600,400,350,CC,0,4,5,C,94,GARE24,84000000,Etagères,0
CC-05-01-A,0,600,400,350,CC,0,5,1,A,95,GARE24,84000000,Etagères,0
CC-05-01-B,0,600,400,350,CC,0,5,1,B,95,GARE24,84000000,Etagères,0
CC-05-02-A,0,600,400,350,CC,0,5,2,A,95,GARE24,84000000,Etagères,0
CC-05-02-B,0,600,400,350,CC,0,5,2,B,95,GARE24,84000000,Etagères,0
CC-05-03-A,0,600,400,350,CC,0,5,3,A,95,GARE24,84000000,Etagères,0
CC-05-03-B,0,600,400,350,CC,0,5,3,B,95,GARE24,84000000,Etagères,0
CC-05-04-A,0,600,400,350,CC,0,5,4,A,95,GARE24,84000000,Etagères,0
CC-05-04-B,0,600,400,350,CC,0,5,4,B,95,GARE24,84000000,Etagères,0
CC-05-04-C,0,600,400,350,CC,0,5,4,C,95,GARE24,84000000,Etagères,0
CC-05-05-A,0,600,400,350,CC,0,5,5,A,95,GARE24,84000000,Etagères,0
CC-05-05-B,0,600,400,350,CC,0,5,5,B,95,GARE24,84000000,Etagères,0
CC-05-05-C,0,600,400,350,CC,0,5,5,C,95,GARE24,84000000,Etagères,0
CC-05-05-D,0,600,400,350,CC,0,5,5,D,95,GARE24,84000000,Etagères,0
CD-01-01-A,0,600,400,350,CD,0,1,1,A,91,GARE24,84000000,Etagères,0
CD-01-02-A,0,600,400,350,CD,0,1,2,A,91,GARE24,84000000,Etagères,0
CD-01-02-B,0,600,400,350,CD,0,1,2,B,91,GARE24,84000000,Etagères,0
CD-01-03-A,0,600,400,350,CD,0,1,3,A,91,GARE24,84000000,Etagères,0
CD-01-03-B,0,600,400,350,CD,0,1,3,B,91,GARE24,84000000,Etagères,0
CD-01-04-A,0,600,400,350,CD,0,1,4,A,91,GARE24,84000000,Etagères,0
CD-01-04-B,0,600,400,350,CD,0,1,4,B,91,GARE24,84000000,Etagères,0
CD-01-04-C,0,600,400,350,CD,0,1,4,C,91,GARE24,84000000,Etagères,0
CD-01-05-A,0,600,400,350,CD,0,1,5,A,91,GARE24,84000000,Etagères,0
CD-01-05-C,0,600,400,350,CD,0,1,5,C,91,GARE24,84000000,Etagères,0
CD-02-01-A,0,600,400,350,CD,0,2,1,A,92,GARE24,84000000,Etagères,0
CD-02-01-B,0,600,400,350,CD,0,2,1,B,92,GARE24,84000000,Etagères,0
CD-02-02-A,0,600,400,350,CD,0,2,2,A,92,GARE24,84000000,Etagères,0
CD-02-02-B,0,600,400,350,CD,0,2,2,B,92,GARE24,84000000,Etagères,0
CD-02-03-B,0,600,400,350,CD,0,2,3,B,92,GARE24,84000000,Etagères,0
CD-02-04-A,0,600,400,350,CD,0,2,4,A,92,GARE24,84000000,Etagères,0
CD-02-04-B,0,600,400,350,CD,0,2,4,B,92,GARE24,84000000,Etagères,0
CD-02-04-C,0,600,400,350,CD,0,2,4,C,92,GARE24,84000000,Etagères,0
CD-02-05-A,0,600,400,350,CD,0,2,5,A,92,GARE24,84000000,Etagères,0
CD-02-05-B,0,600,400,350,CD,0,2,5,B,92,GARE24,84000000,Etagères,0
CD-02-05-C,0,600,400,350,CD,0,2,5,C,92,GARE24,84000000,Etagères,0
CD-02-05-D,0,600,400,350,CD,0,2,5,D,92,GARE24,84000000,Etagères,0
CD-03-01-A,0,600,400,350,CD,0,3,1,A,93,GARE24,84000000,Etagères,0
CD-03-01-B,0,600,400,350,CD,0,3,1,B,93,GARE24,84000000,Etagères,0
CD-03-02-A,0,600,400,350,CD,0,3,2,A,93,GARE24,84000000,Etagères,0
CD-03-02-B,0,600,400,350,CD,0,3,2,B,93,GARE24,84000000,Etagères,0
CD-03-03-A,0,600,400,350,CD,0,3,3,A,93,GARE24,84000000,Etagères,0
CD-03-03-B,0,600,400,350,CD,0,3,3,B,93,GARE24,84000000,Etagères,0
CD-03-03-C,0,600,400,350,CD,0,3,3,C,93,GARE24,84000000,Etagères,0
CD-03-04-A,0,600,400,350,CD,0,3,4,A,93,GARE24,84000000,Etagères,0
CD-03-05-A,0,600,400,350,CD,0,3,5,A,93,GARE24,84000000,Etagères,0
CD-03-05-B,0,600,400,350,CD,0,3,5,B,93,GARE24,84000000,Etagères,0
CD-03-05-C,0,600,400,350,CD,0,3,5,C,93,GARE24,84000000,Etagères,0
CD-04-01-A,0,600,400,350,CD,0,4,1,A,94,GARE24,84000000,Etagères,0
CD-04-01-B,0,600,400,350,CD,0,4,1,B,94,GARE24,84000000,Etagères,0
CD-04-02-A,0,600,400,350,CD,0,4,2,A,94,GARE24,84000000,Etagères,0
CD-04-02-B,0,600,400,350,CD,0,4,2,B,94,GARE24,84000000,Etagères,0
CD-04-03-A,0,600,400,350,CD,0,4,3,A,94,GARE24,84000000,Etagères,0
CD-04-03-C,0,600,400,350,CD,0,4,3,C,94,GARE24,84000000,Etagères,0
CD-04-04-A,0,600,400,350,CD,0,4,4,A,94,GARE24,84000000,Etagères,0
CD-04-04-C,0,600,400,350,CD,0,4,4,C,94,GARE24,84000000,Etagères,0
CD-04-04-D,0,600,400,350,CD,0,4,4,D,94,GARE24,84000000,Etagères,0
CD-04-05-A,0,600,400,350,CD,0,4,5,A,94,GARE24,84000000,Etagères,0
CD-04-05-B,0,600,400,350,CD,0,4,5,B,94,GARE24,84000000,Etagères,0
CD-04-05-C,0,600,400,350,CD,0,4,5,C,94,GARE24,84000000,Etagères,0
