ID_Product,LONG,LARG,HAUT,POIDS,Volume_Product,PREP,QTE,Famille,Algo
325285,49,44,25,24,53900,detail,1,0,2
2292238,137,92,50,344,630200,detail,1,0,2
232223,580,395,205,5840,46965500,detail,1,0,2
2113601,160,145,50,302,1160000,detail,1,0,2
357655,21,6,6,1,756,detail,1,0,2
221624,10,10,2,1,200,detail,1,0,2
319317,50,20,20,20,20000,detail,1,0,2
3412935,165,130,120,1463,2574000,detail,50,0,2
227452,85,65,25,55,138125,detail,1,0,2
415067,560,95,65,1240,3458000,detail,1,0,2
286798,185,140,110,1519,2849000,detail,200,0,2
384869,10,1,1,1,10,detail,1,0,2
280660,80,70,35,22,196000,detail,1,0,2
2035338,530,92,80,6270,3900800,detail,5,0,2
237346,120,80,55,314,528000,detail,100,0,2
2113248,145,100,40,292,580000,detail,1,0,2
304983,140,30,30,60,126000,detail,1,0,2
376195,137,106,93,626,1350546,detail,1,0,2
70185,21,21,1,1,441,detail,1,0,2
329172,20,20,1,2,400,detail,1,0,2
390140,20,20,11,3,4400,detail,1,0,2
375736,173,127,118,3280,2592578,detail,500,0,2
2134551,240,208,135,2637,6739200,detail,10,0,2
315765,240,122,72,895,2108160,detail,50,0,2
2122460,120,80,55,603,528000,detail,100,0,2
236122,100,50,30,570,150000,detail,1,0,2
2272100,290,200,130,4653,7540000,detail,2,0,2
83424,94,43,17,22,68714,detail,1,0,2
87404,160,130,120,2133,2496000,detail,200,0,2
380924,140,120,40,235,672000,detail,10,0,2
89319,107,75,88,673,706200,detail,50,0,2
2232930,150,103,50,151,772500,detail,3,0,2
226080,180,24,24,493,103680,detail,1,0,2
3063557,265,170,105,5520,4730250,detail,25,0,2
234257,170,95,66,275,1065900,detail,1,0,2
3060697,80,15,15,34,18000,detail,1,0,2
208244,137,107,43,297,630337,detail,1,0,2
377430,558,113,108,5660,6809832,detail,1,0,2
325571,5,2,2,5,20,detail,1,0,2
59038,60,1,1,42,60,detail,1,0,2
2136966,260,160,40,196,1664000,detail,1,0,2
309321,34,21,13,16,9282,detail,1,0,2
95048,495,40,40,435,792000,detail,1,0,2
226939,275,240,10,366,660000,detail,1,0,2
3526405,190,140,110,2225,2926000,detail,250,0,2
2261222,120,35,35,129,147000,detail,5,0,2
357229,80,60,15,16,72000,detail,1,0,2
201765,90,7,7,7,4410,detail,1,0,2
232553,45,15,15,6,10125,detail,1,0,2
2281814,280,200,80,7509,4480000,detail,3000,0,2
2071134,100,30,30,67,90000,detail,10,0,2
202586,240,165,55,524,2178000,detail,1,0,2
95715,21,13,6,6,1638,detail,1,0,2
3834,23,20,7,1,3220,detail,1,0,2
3489894,296,117,1,28,34632,detail,1,0,2
2170173,235,165,80,3541,3102000,detail,100,0,2
276581,45,10,10,8,4500,detail,1,0,2
2180412,290,200,100,4388,5800000,detail,50,0,2
2152973,20,20,5,6,2000,detail,1,0,2
3062923,300,100,220,4000,6600000,detail,450,0,2
418718,190,150,145,1278,4132500,detail,1,0,2
370329,584,68,68,1114,2700416,detail,1,0,2
284576,160,125,20,328,400000,detail,1,0,2
234540,55,19,19,40,19855,detail,1,0,2
7131,25,18,21,14,9450,detail,1,0,2
211350,600,152,150,2331,13680000,detail,1,0,2
379527,230,150,40,812,1380000,detail,1,0,2
2159084,85,75,50,126,318750,detail,1,0,2
3061825,200,200,120,5452,4800000,detail,1,0,2
3532466,190,140,110,2925,2926000,detail,500,0,2
256699,295,126,39,1231,1449630,detail,4,0,2
2159444,92,87,87,132,696348,detail,1,0,2
2207838,395,360,115,1460,16353000,detail,1,0,2
304848,250,170,160,3425,6800000,detail,1,0,2
376493,520,50,40,1363,1040000,detail,1,0,2
275869,46,17,17,21,13294,detail,1,0,2
242126,66,30,34,19,67320,detail,1,0,2
2042328,90,25,25,90,56250,detail,1,0,2
40570,395,295,265,3571,30879125,detail,200,0,2
213047,30,15,5,2,2250,detail,1,0,2
418498,574,67,65,524,2499770,detail,1,0,2
3063492,80,40,40,123,128000,detail,1,0,2
417617,140,85,40,158,476000,detail,1,0,2
2065448,150,50,50,61,375000,detail,1,0,2
3558968,185,135,105,1790,2622375,detail,250,0,2
409259,235,135,105,1674,3331125,detail,1,0,2
70400,19,19,2,2,722,detail,1,0,2
28722,340,34,36,652,416160,detail,1,0,2
2160218,140,125,120,165,2100000,detail,1,0,2
304823,430,220,10,8438,946000,detail,1,0,2
5582,190,122,122,352,2827960,detail,1,0,2
208450,50,50,8,17,20000,detail,1,0,2
376194,140,95,95,480,1263500,detail,1,0,2
51555,63,20,20,27,25200,detail,1,0,2
383005,130,130,50,195,845000,detail,1,0,2
370596,439,277,157,16842,19091671,detail,10,0,2
3413117,45,10,5,5,2250,detail,1,0,2
421977,285,90,90,391,2308500,detail,1,0,2
2261192,182,127,80,342,1849120,detail,1,0,2
223498,500,350,150,5986,26250000,detail,1,0,2
39547,529,200,95,670,10051000,detail,1,0,2
740,218,90,90,605,1765800,detail,1,0,2
326133,24,19,6,15,2736,detail,1,0,2
2123719,285,235,110,2134,7367250,detail,1,0,2
274571,105,80,20,248,168000,detail,20,0,2
377481,191,163,139,1703,4327487,detail,100,0,2
362135,190,140,83,3671,2207800,detail,10,0,2
2243221,125,125,40,471,625000,detail,25,0,2
2079853,40,40,10,58,16000,detail,1,0,2
214570,159,139,122,3148,2696322,detail,1,0,2
2264731,445,395,120,1922,21093000,detail,1,0,2
211496,385,140,160,605,8624000,detail,1,0,2
279801,20,10,10,1,2000,detail,1,0,2
30345,95,90,90,556,769500,detail,1,0,2
325341,30,15,5,5,2250,detail,1,0,2
333413,236,81,77,2940,1471932,detail,50,0,2
2248346,395,220,120,3185,10428000,detail,1,0,2
3594175,280,150,150,2616,6300000,detail,1,0,2
328044,95,10,10,10,9500,detail,1,0,2
3061606,30,30,30,40,27000,detail,2,0,2
3470389,285,135,30,126,1154250,detail,1,0,2
358008,14,5,5,1,350,detail,1,0,2
304397,495,392,124,5780,24060960,detail,1,0,2
357487,32,32,1,6,1024,detail,1,0,2
413194,150,100,30,152,450000,detail,1,0,2
208443,48,21,18,8,18144,detail,1,0,2
287613,80,30,30,36,72000,detail,1,0,2
2125444,452,200,395,2760,35708000,detail,1,0,2
2089968,580,100,100,2565,5800000,detail,1,0,2
56419,270,160,110,4365,4752000,detail,25,0,2
337303,180,180,80,245,2592000,detail,1,0,2
2037959,320,285,5,556,456000,detail,1,0,2
2159742,176,170,82,606,2453440,detail,1,0,2
308000,419,319,100,1200,13366100,detail,1,0,2
242076,127,26,13,77,42926,detail,1,0,2
382935,185,140,110,999,2849000,detail,10,0,2
436653,545,180,135,5146,13243500,detail,1,0,2
3558339,190,135,111,3585,2847150,detail,500,0,2
9268,42,42,12,63,21168,detail,1,0,2
206974,165,130,90,1802,1930500,detail,100,0,2
380912,30,10,10,15,3000,detail,1,0,2
338995,292,155,63,5148,2851380,detail,25,0,2
3524857,190,140,105,2513,2793000,detail,500,0,2
75047,70,55,15,16,57750,detail,1,0,2
3060717,135,120,88,1060,1425600,detail,500,0,2
2039259,535,30,30,323,481500,detail,1,0,2
3505130,180,150,130,2170,3510000,detail,500,0,2
243753,210,20,20,365,84000,detail,1,0,2
2281860,130,100,30,15,390000,detail,5,0,2
201442,90,40,30,210,108000,detail,1,0,2
279352,130,35,35,310,159250,detail,1,0,2
2159532,130,105,95,455,1296750,detail,1,0,2
208434,110,38,33,315,137940,detail,1,0,2
435290,111,111,20,186,246420,detail,1,0,2
7257,30,15,15,59,6750,detail,2,0,2
222067,50,8,8,3,3200,detail,1,0,2
279745,85,20,1,7,1700,detail,1,0,2
233522,195,127,37,164,916305,detail,1,0,2
381441,80,75,70,49,420000,detail,1,0,2
2044323,185,80,70,357,1036000,detail,1,0,2
212733,400,170,80,1038,5440000,detail,1,0,2
393701,30,25,18,16,13500,detail,1,0,2
328106,25,20,20,14,10000,detail,1,0,2
283992,382,287,250,4306,27408500,detail,300,0,2
383147,90,90,135,1788,1093500,detail,50,0,2
3061767,500,300,100,17640,15000000,detail,1200,0,2
2094451,50,25,25,99,31250,detail,1,0,2
2207376,395,360,120,1456,17064000,detail,1,0,2
325387,15,15,18,12,4050,detail,1,0,2
326150,30,5,5,5,750,detail,1,0,2
752,153,28,28,143,119952,detail,1,0,2
259946,235,70,50,1107,822500,detail,20,0,2
83365,65,35,35,30,79625,detail,1,0,2
310708,288,288,74,724,6137856,detail,1,0,2
99002329,305,201,91,4837,5578755,detail,75,0,2
336643,145,65,47,346,442975,detail,1,0,2
326471,100,50,1,1,5000,detail,1,0,2
757,124,28,28,117,97216,detail,1,0,2
28117,210,30,11,44,69300,detail,1,0,2
327186,230,90,90,640,1863000,detail,1,0,2
2253778,120,117,10,129,140400,detail,1,0,2
2227487,282,80,67,188,1511520,detail,10,0,2
3060587,180,180,40,121,1296000,detail,1,0,2
2100878,580,395,190,5387,43529000,detail,1,0,2
366931,20,20,1,4,400,detail,1,0,2
2113283,125,115,53,201,761875,detail,1,0,2
2099226,275,240,40,9030,2640000,detail,200,0,2
233444,595,109,70,2228,4539850,detail,1000,0,2
70692,62,62,79,145,303676,detail,1,0,2
304840,255,198,118,4687,5957820,detail,8,0,2
241352,340,310,5,1275,527000,detail,1,0,2
45627,235,140,78,550,2566200,detail,50,0,2
2261164,160,90,75,182,1080000,detail,1,0,2
218036,40,40,7,5,11200,detail,1,0,2
3427362,120,70,30,560,252000,detail,2,0,2
4679,10,5,5,1,250,detail,1,0,2
349413,20,20,1,1,400,detail,1,0,2
212753,250,250,32,365,2000000,detail,1,0,2
305540,280,170,160,6306,7616000,detail,1,0,2
409552,187,71,59,727,783343,detail,10,0,2
34622,80,15,15,79,18000,detail,1,0,2
365495,270,245,95,1142,6284250,detail,1,0,2
72565,35,30,10,7,10500,detail,1,0,2
2030580,390,290,205,6400,23185500,detail,50,0,2
357857,325,23,2,75,14950,detail,1,0,2
3525412,190,140,105,1508,2793000,detail,250,0,2
72525,13,13,1,1,169,detail,1,0,2
2022045,175,90,80,1449,1260000,detail,32,0,2
70197,86,18,15,57,23220,detail,1,0,2
2310401,160,100,50,393,800000,detail,10,0,2
307058,600,69,66,1981,2732400,detail,1,0,2
3415269,130,120,90,1481,1404000,detail,200,0,2
47937,120,85,35,484,357000,detail,10,0,2
331422,500,280,220,2533,30800000,detail,1,0,2
2296072,70,45,20,233,63000,detail,1,0,2
74482,145,70,40,214,406000,detail,1,0,2
207756,50,23,23,69,26450,detail,1,0,2
76738,165,49,62,294,501270,detail,1,0,2
206302,24,24,6,14,3456,detail,1,0,2
356776,115,100,60,690,690000,detail,1,0,2
3413116,130,50,35,61,227500,detail,1,0,2
360478,250,250,60,525,3750000,detail,100,0,2
3062837,100,100,50,324,500000,detail,1,0,2
3060759,179,54,98,2875,947268,detail,1,0,2
2118703,130,130,20,895,338000,detail,6,0,2
2004358,230,50,50,524,575000,detail,1,0,2
338401,400,325,100,5433,13000000,detail,1,0,2
224501,172,138,119,2877,2824584,detail,1000,0,2
335245,160,140,8,327,179200,detail,2,0,2
320091,50,50,1,6,2500,detail,1,0,2
433774,145,20,20,122,58000,detail,1,0,2
319776,150,110,5,15,82500,detail,1,0,2
2168745,190,155,124,8683,3651800,detail,50,0,2
2258274,135,40,20,101,108000,detail,1,0,2
208426,49,22,22,4,23716,detail,1,0,2
3062729,200,20,20,70,80000,detail,1,0,2
208063,48,48,14,89,32256,detail,1,0,2
221846,60,60,10,75,36000,detail,1,0,2
7289,30,10,5,30,1500,detail,1,0,2
2070826,450,145,135,3321,8808750,detail,1,0,2
23108,22,22,20,5,9680,detail,1,0,2
304787,126,82,58,1334,599256,detail,100,0,2
2159394,425,55,45,385,1051875,detail,1,0,2
362323,175,155,80,189,2170000,detail,1,0,2
335184,295,200,100,1886,5900000,detail,10,0,2
51175,61,58,18,180,63684,detail,1,0,2
2159213,85,75,50,147,318750,detail,1,0,2
280490,130,130,50,527,845000,detail,1,0,2
216394,163,123,53,2950,1062597,detail,50,0,2
7286,32,8,16,30,4096,detail,1,0,2
358370,65,40,40,207,104000,detail,1,0,2
375441,175,125,85,1265,1859375,detail,500,0,2
68613,180,115,15,70,310500,detail,10,0,2
373960,302,197,137,904,8150678,detail,1,0,2
418722,190,155,140,1748,4123000,detail,1,0,2
2270747,160,70,35,78,392000,detail,1,0,2
357959,200,60,70,477,840000,detail,1,0,2
207504,107,65,42,568,292110,detail,1,0,2
34363,165,125,60,600,1237500,detail,100,0,2
2083758,380,280,80,10982,8512000,detail,3000,0,2
51279,58,34,34,25,67048,detail,1,0,2
386058,255,25,25,428,159375,detail,1,0,2
325345,150,10,3,9,4500,detail,1,0,2
413433,166,130,96,2805,2071680,detail,250,0,2
202929,500,379,100,2306,18950000,detail,1,0,2
357819,18,15,15,7,4050,detail,1,0,2
2170664,97,30,30,83,87300,detail,10,0,2
356665,30,30,30,107,27000,detail,1,0,2
319054,120,77,19,79,175560,detail,1,0,2
2107275,162,125,92,1298,1863000,detail,100,0,2
2098484,395,355,105,2625,14723625,detail,1,0,2
202414,120,65,5,30,39000,detail,1,0,2
406401,80,58,56,80,259840,detail,1,0,2
2037531,320,300,130,3014,12480000,detail,1,0,2
3061104,80,60,30,273,144000,detail,1,0,2
304834,250,220,140,7467,7700000,detail,6,0,2
2163355,182,172,70,2150,2191280,detail,1,0,2
286364,600,155,155,2648,14415000,detail,1,0,2
285835,400,200,110,612,8800000,detail,1,0,2
2108737,190,140,80,2347,2128000,detail,50,0,2
72109,27,27,33,33,24057,detail,1,0,2
276740,156,15,8,7,18720,detail,1,0,2
295413,10,100,15,42,15000,detail,1,0,2
207337,286,286,2,123,163592,detail,1,0,2
336878,420,60,60,505,1512000,detail,1,0,2
2184334,270,230,100,2619,6210000,detail,1,0,2
335190,380,155,125,2172,7362500,detail,10,0,2
275629,83,30,5,23,12450,detail,1,0,2
223447,60,68,59,100,240720,detail,1,0,2
2184489,160,90,80,1454,1152000,detail,150,0,2
2030646,400,320,110,3435,14080000,detail,50,0,2
358420,35,20,20,28,14000,detail,1,0,2
2083766,380,280,80,10473,8512000,detail,3000,0,2
3413086,130,130,30,74,507000,detail,1,0,2
2201413,490,395,145,4226,28064750,detail,1,0,2
3060933,290,360,300,22000,31320000,detail,1000,0,2
2159246,125,115,53,189,761875,detail,1,0,2
2254647,395,295,105,1152,12235125,detail,1,0,2
47140,11,8,3,1,264,detail,1,0,2
379241,50,20,5,15,5000,detail,1,0,2
2047195,595,395,145,6937,34078625,detail,1,0,2
241506,20,10,10,5,2000,detail,1,0,2
3066897,300,200,90,13351,5400000,detail,200,0,2
2128506,335,35,35,746,410375,detail,1,0,2
2332338,170,80,20,32,272000,detail,5,0,2
65473,300,200,90,10760,5400000,detail,80,0,2
248151,286,123,83,1327,2919774,detail,250,0,2
2270733,140,75,45,238,472500,detail,1,0,2
2139004,280,65,65,309,1183000,detail,1,0,2
343228,40,40,5,5,8000,detail,1,0,2
2123166,165,70,70,458,808500,detail,1,0,2
2270730,360,55,10,216,198000,detail,5,0,2
310701,180,175,75,275,2362500,detail,1,0,2
240483,50,30,1,49,1500,detail,1,0,2
72032,42,10,10,10,4200,detail,1,0,2
2159874,190,140,95,2902,2527000,detail,40,0,2
3447981,190,140,105,1731,2793000,detail,250,0,2
3062773,150,20,20,103,60000,detail,1,0,2
6148,30,5,5,1,750,detail,1,0,2
318976,5,5,2,2,50,detail,1,0,2
377072,80,50,20,30,80000,detail,10,0,2
72107,48,48,10,111,23040,detail,1,0,2
3061599,392,230,58,2711,5229280,detail,1,0,2
417601,115,85,40,76,391000,detail,1,0,2
266880,160,120,55,676,1056000,detail,25,0,2
3060781,250,200,110,230,5500000,detail,1,0,2
3536849,280,220,20,190,1232000,detail,1,0,2
30112,46,46,3,12,6348,detail,1,0,2
2303,70,22,22,81,33880,detail,1,0,2
2138770,280,220,70,4167,4312000,detail,10,0,2
431415,390,300,140,3756,16380000,detail,1,0,2
415099,190,140,155,1628,4123000,detail,1,0,2
3537778,399,299,100,844,11930100,detail,1,0,2
3415308,215,13,13,100,36335,detail,1,0,2
3414664,130,120,85,1309,1326000,detail,200,0,2
2109823,500,380,125,4309,23750000,detail,1,0,2
3430377,220,140,85,2926,2618000,detail,200,0,2
315677,63,52,45,61,147420,detail,1,0,2
3064807,250,180,150,2161,6750000,detail,1,0,2
3533850,185,145,120,2155,3219000,detail,500,0,2
357412,27,27,15,26,10935,detail,1,0,2
2170674,120,35,35,216,147000,detail,10,0,2
214565,75,10,5,23,3750,detail,1,0,2
277727,85,15,15,5,19125,detail,1,0,2
385353,40,30,5,1,6000,detail,1,0,2
256465,157,88,79,1001,1091464,detail,250,0,2
4318,240,205,98,224,4821600,detail,1,0,2
2134628,495,392,220,2830,42688800,detail,1,0,2
2006315,472,165,149,3978,11604120,detail,1,0,2
370353,350,50,50,500,875000,detail,1,0,2
357404,43,15,15,24,9675,detail,1,0,2
320054,40,32,25,14,32000,detail,1,0,2
207479,26,24,22,36,13728,detail,1,0,2
358456,210,150,35,155,1102500,detail,1,0,2
2206290,140,115,40,1823,644000,detail,1,0,2
331139,42,21,48,6,42336,detail,1,0,2
3485503,189,140,105,1980,2778300,detail,100,0,2
280527,20,20,1,1,400,detail,1,0,2
357926,160,85,20,205,272000,detail,1,0,2
202536,20,15,15,25,4500,detail,1,0,2
304327,100,100,35,225,350000,detail,1,0,2
202805,100,30,1,1,3000,detail,1,0,2
9926,20,10,10,5,2000,detail,1,0,2
2170662,120,30,30,66,108000,detail,10,0,2
310653,260,215,105,1749,5869500,detail,1,0,2
375219,170,130,120,2472,2652000,detail,500,0,2
201563,145,100,35,260,507500,detail,1,0,2
280524,50,15,15,39,11250,detail,1,0,2
409548,122,82,54,670,540216,detail,20,0,2
7337,36,16,8,29,4608,detail,1,0,2
319100,220,202,180,602,7999200,detail,1,0,2
38789,125,125,125,265,1953125,detail,1,0,2
7582,32,5,16,20,2560,detail,1,0,2
39550,185,65,20,82,240500,detail,1,0,2
237680,80,6,2,1,960,detail,1,0,2
221348,20,8,8,8,1280,detail,1,0,2
207320,195,195,3,62,114075,detail,1,0,2
2089918,578,80,80,2075,3699200,detail,1,0,2
304085,100,90,60,1560,540000,detail,20,0,2
83225,80,58,52,289,241280,detail,50,0,2
95092,154,80,20,461,246400,detail,50,0,2
370379,398,45,40,429,716400,detail,1,0,2
331045,48,32,18,14,27648,detail,1,0,2
51193,22,22,14,14,6776,detail,1,0,2
386431,200,150,60,651,1800000,detail,10,0,2
3061649,146,104,3,31,45552,detail,10,0,2
277072,55,28,23,120,35420,detail,1,0,2
345418,47,47,16,9,35344,detail,1,0,2
390199,50,30,1,1,1500,detail,1,0,2
330404,100,45,10,7,45000,detail,1,0,2
285530,139,94,53,190,692498,detail,1,0,2
244080,65,15,15,10,14625,detail,1,0,2
201521,35,35,5,14,6125,detail,1,0,2
431407,160,150,50,492,1200000,detail,1,0,2
318879,203,202,112,308,4592672,detail,1,0,2
279624,15,15,10,12,2250,detail,1,0,2
221644,65,25,25,18,40625,detail,1,0,2
2007686,185,70,75,420,971250,detail,1,0,2
336869,280,70,70,320,1372000,detail,1,0,2
51113,24,20,1,6,480,detail,1,0,2
2083234,495,395,100,5938,19552500,detail,1,0,2
286389,635,155,155,4500,15255875,detail,1,0,2
2026532,240,220,160,6100,8448000,detail,12,0,2
286308,25,10,5,7,1250,detail,1,0,2
2113653,180,15,3,37,8100,detail,1,0,2
3401210,100,20,20,137,40000,detail,10,0,2
220630,395,40,40,750,632000,detail,1,0,2
281136,90,50,1,4,4500,detail,1,0,2
268014,77,47,43,228,155617,detail,1,0,2
2022056,88,88,225,3392,1742400,detail,32,0,2
732,280,70,40,805,784000,detail,1,0,2
99002939,55,40,40,103,88000,detail,1,0,2
206612,171,40,40,520,273600,detail,6,0,2
282620,600,60,60,1069,2160000,detail,1,0,2
313336,344,310,8,1217,853120,detail,1,0,2
273797,25,10,5,10,1250,detail,1,0,2
305046,170,45,45,85,344250,detail,1,0,2
282580,600,60,60,880,2160000,detail,1,0,2
3062092,314,291,39,1166,3563586,detail,1,0,2
2089448,160,115,95,665,1748000,detail,1,0,2
2118677,400,400,5,1909,800000,detail,1,0,2
244008,140,137,135,1130,2589300,detail,10,0,2
3527500,500,380,125,5475,23750000,detail,1,0,2
344798,75,30,30,127,67500,detail,1,0,2
305042,170,45,45,73,344250,detail,1,0,2
207668,47,25,16,1,18800,detail,1,0,2
3066316,570,58,58,1030,1917480,detail,1,0,2
3062158,463,286,163,1088,21584134,detail,30,0,2
3494576,32,17,8,29,4352,detail,1,0,2
356916,155,105,110,100,1790250,detail,1,0,2
375143,175,130,110,2504,2502500,detail,500,0,2
278578,115,82,6,9,56580,detail,1,0,2
314685,385,293,175,3469,19740875,detail,16,0,2
47067,530,220,100,850,11660000,detail,1,0,2
375324,170,150,110,3056,2805000,detail,500,0,2
2107350,115,85,30,81,293250,detail,1,0,2
2296015,45,45,20,148,40500,detail,1,0,2
2089816,93,85,85,130,671925,detail,1,0,2
431393,90,90,40,182,324000,detail,1,0,2
30211,160,105,105,574,1764000,detail,1,0,2
2159575,427,67,65,738,1859585,detail,1,0,2
4689,94,53,55,33,274010,detail,1,0,2
2089840,265,265,80,1065,5618000,detail,1,0,2
365861,55,55,5,5,15125,detail,1,0,2
2159524,430,125,135,2502,7256250,detail,1,0,2
421936,550,75,60,2970,2475000,detail,4,0,2
2254754,560,110,110,10381,6776000,detail,4,0,2
2185568,430,95,95,1769,3880750,detail,1,0,2
426461,185,140,80,935,2072000,detail,1,0,2
276083,60,60,60,52,216000,detail,1,0,2
2119268,140,95,55,166,731500,detail,1,0,2
3062903,225,45,45,920,455625,detail,1,0,2
207312,120,120,2,21,28800,detail,1,0,2
304187,285,185,190,5431,10017750,detail,10,0,2
2091383,125,80,55,357,550000,detail,100,0,2
283628,500,320,110,5513,17600000,detail,1,0,2
276419,10,10,10,3,1000,detail,1,0,2
244202,500,350,100,1780,17500000,detail,1,0,2
371900,110,80,5,15,44000,detail,1,0,2
50235,65,65,1,4,4225,detail,1,0,2
20924,380,290,190,9773,20938000,detail,50,0,2
372883,404,297,177,4508,21237876,detail,10,0,2
351113,10,5,5,5,250,detail,1,0,2
256697,243,128,35,730,1088640,detail,4,0,2
244647,160,120,55,697,1056000,detail,100,0,2
258007,231,79,74,1170,1350426,detail,1,0,2
375073,190,140,110,2525,2926000,detail,500,0,2
216398,145,107,92,2760,1427380,detail,50,0,2
2313911,140,15,15,119,31500,detail,1,0,2
53243,395,298,196,5680,23071160,detail,10,0,2
73158,42,42,10,43,17640,detail,1,0,2
1900,30,30,15,5,13500,detail,1,0,2
369293,80,80,80,92,512000,detail,1,0,2
221507,46,46,3,1,6348,detail,1,0,2
367182,240,170,75,408,3060000,detail,1,0,2
308853,184,159,33,119,965448,detail,1,0,2
49767,120,120,20,292,288000,detail,20,0,2
47125,25,25,3,9,1875,detail,1,0,2
280017,35,35,35,10,42875,detail,1,0,2
2042710,190,140,65,2011,1729000,detail,54,0,2
2159509,425,55,45,474,1051875,detail,1,0,2
232329,12,5,5,5,300,detail,1,0,2
374198,280,220,70,1718,4312000,detail,10,0,2
2232938,115,55,20,47,126500,detail,20,0,2
417825,550,90,60,2573,2970000,detail,1,0,2
2133731,225,165,125,2085,4640625,detail,1000,0,2
2039039,70,30,30,60,63000,detail,10,0,2
2216185,580,70,65,1399,2639000,detail,1,0,2
424756,185,135,110,1427,2747250,detail,16,0,2
3402850,130,70,40,169,364000,detail,1,0,2
383071,230,35,10,112,80500,detail,1,0,2
330470,22,16,1,18,352,detail,1,0,2
93879,95,95,1,3,9025,detail,1,0,2
201633,120,58,50,326,348000,detail,1,0,2
7280,32,8,16,29,4096,detail,1,0,2
3558967,185,135,105,1790,2622375,detail,250,0,2
257737,180,165,23,86,683100,detail,1,0,2
346730,213,161,93,335,3189249,detail,1,0,2
2229858,165,125,70,1608,1443750,detail,250,0,2
325177,55,55,5,14,15125,detail,1,0,2
2128211,510,90,70,1959,3213000,detail,1000,0,2
309037,300,200,100,6599,6000000,detail,500,0,2
371523,600,150,150,2990,13500000,detail,1,0,2
221404,54,21,21,111,23814,detail,1,0,2
277522,40,40,2,4,3200,detail,1,0,2
72404,27,14,16,1,6048,detail,1,0,2
41070,166,119,54,635,1066716,detail,100,0,2
3501832,110,80,55,1130,484000,detail,100,0,2
2193410,380,185,150,2224,10545000,detail,1,0,2
2037017,220,50,25,58,275000,detail,1,0,2
2015420,423,55,48,380,1116720,detail,1,0,2
2254752,500,43,43,2486,924500,detail,1,0,2
345730,25,25,10,30,6250,detail,1,0,2
221707,65,50,10,68,32500,detail,1,0,2
377830,460,2,180,340,165600,detail,1,0,2
8376,88,22,2,55,3872,detail,1,0,2
74718,20,13,7,4,1820,detail,1,0,2
2099394,350,60,10,458,210000,detail,5,0,2
325296,30,6,6,5,1080,detail,1,0,2
255117,170,130,110,2518,2431000,detail,500,0,2
2159423,565,68,68,644,2612560,detail,1,0,2
2154883,170,80,3,32,40800,detail,5,0,2
47919,285,215,145,3470,8884875,detail,8,0,2
276090,10,5,5,5,250,detail,1,0,2
370092,500,395,120,7240,23700000,detail,1,0,2
304936,230,40,40,514,368000,detail,5,0,2
388609,10,5,5,3,250,detail,1,0,2
2172836,80,60,20,248,96000,detail,1,0,2
433708,75,65,55,51,268125,detail,1,0,2
206130,12,12,12,3,1728,detail,1,0,2
2136678,580,390,185,2983,41847000,detail,1,0,2
3415273,155,140,10,200,217000,detail,25,0,2
2042853,175,52,50,184,455000,detail,1,0,2
2159715,130,120,85,369,1326000,detail,1,0,2
236343,30,10,10,21,3000,detail,1,0,2
282171,150,115,85,812,1466250,detail,1,0,2
76129,150,87,94,241,1226700,detail,1,0,2
368564,125,75,70,557,656250,detail,1,0,2
373490,170,20,20,398,68000,detail,1,0,2
76912,85,37,28,73,88060,detail,1,0,2
401267,185,160,135,1453,3996000,detail,100,0,2
53114,167,130,121,2740,2626910,detail,200,0,2
244069,222,76,91,562,1535352,detail,1,0,2
3066313,570,150,120,2289,10260000,detail,1,0,2
7254,10,5,5,5,250,detail,1,0,2
287354,31,15,15,12,6975,detail,1,0,2
342241,280,50,50,373,700000,detail,1,0,2
39294,20,20,15,4,6000,detail,1,0,2
341716,50,30,20,15,30000,detail,1,0,2
418711,140,85,85,230,1011500,detail,1,0,2
2219901,215,215,75,836,3466875,detail,1,0,2
203849,48,48,5,7,11520,detail,1,0,2
326127,90,90,15,1220,121500,detail,1,0,2
207343,100,46,38,17,174800,detail,1,0,2
2151853,140,95,65,1135,864500,detail,1,0,2
286797,185,140,110,1280,2849000,detail,200,0,2
203267,218,159,53,521,1837086,detail,1,0,2
204157,500,15,15,516,112500,detail,1,0,2
377047,206,81,44,113,734184,detail,50,0,2
431399,110,110,40,207,484000,detail,1,0,2
2140378,260,43,20,168,223600,detail,3,0,2
361177,75,65,1,2,4875,detail,1,0,2
2170621,80,15,15,11,18000,detail,10,0,2
341474,20,1,1,1,20,detail,1,0,2
207234,50,11,11,1,6050,detail,1,0,2
229137,196,40,35,58,274400,detail,1,0,2
375596,170,130,110,2045,2431000,detail,250,0,2
67729,80,60,54,298,259200,detail,100,0,2
352496,40,35,35,69,49000,detail,1,0,2
216381,130,80,50,1530,520000,detail,100,0,2
310702,184,176,75,322,2428800,detail,1,0,2
206099,82,82,9,224,60516,detail,1,0,2
271295,290,50,50,365,725000,detail,1,0,2
78748,115,95,15,55,163875,detail,10,0,2
2215233,440,395,120,2222,20856000,detail,1,0,2
280755,380,290,190,3000,20938000,detail,1,0,2
281214,170,18,18,198,55080,detail,1,0,2
202123,50,50,5,14,12500,detail,1,0,2
325805,300,80,50,110,1200000,detail,1,0,2
2261254,185,67,35,104,433825,detail,1,0,2
2025576,225,47,10,60,105750,detail,1,0,2
