,index,ID_Product,ID_OP,ID_COLIS,CLIENT,QTE_COLISEE,ID_GARE,DATE_LIVRAISON,TYPE_OP,CODE_BARRE,PREP
283,4059,2273028,279669129,1,538344977,1,GARE09,01/10/2021,UNIT,18-33-06-C,detail
284,4060,418305,279669343,1,538345118,1,GARE24,01/10/2021,UNIT,CH-04-04-C,detail
285,4057,260527,279669744,1,538344958,5,GARE20,01/10/2021,UNIT,AK-04-03-A,detail
286,4054,2273030,279675637,1,538347244,2,GARE09,04/10/2021,UNIT,18-36-06-B,detail
287,4053,283638,279675812,1,538347336,1,GARE23,04/10/2021,UNIT,BH-02-03-A,detail
288,4052,207311,279676668,1,538347952,1,GARE03,04/10/2021,UNIT,48-01-44-A,detail
289,4051,377812,279673763,1,538346348,1,GARE03,04/10/2021,UNIT,48-08-23-A,detail
290,4050,386553,279675239,1,538347079,3,GARE24,04/10/2021,UNIT,CK-01-01-A,detail
291,4042,2149891,279682051,1,538349404,1,GARE03,05/10/2021,UNIT,48-02-07-A,detail
292,4043,2149749,279682051,1,538349404,1,GARE20,05/10/2021,UNIT,AE-02-05-A,detail
293,4044,206651,279682041,1,538349382,15,GARE24,05/10/2021,UNIT,CF-01-04-B,detail
294,4048,2223909,279684493,1,538351030,3,GARE23,05/10/2021,UNIT,BC-02-01-A,detail
295,4046,2159203,279679388,1,30927279,1,GARE24,05/10/2021,UNIT,CD-02-05-D,detail
296,4047,360643,279680311,1,538338161,1,GARE24,05/10/2021,UNIT,CM-02-02-C,detail
297,4049,2153436,279684194,1,538350406,2,GARE23,05/10/2021,UNIT,BE-03-05-A,detail
298,4045,2159873,279681565,1,538332816,3,GARE23,05/10/2021,UNIT,BK-03-04-C,detail
299,4039,219013,279688562,1,538352038,1,GARE23,06/10/2021,UNIT,BK-01-04-C,detail
300,4041,2156230,338809233,1,697957427,1,GARE03,06/10/2021,UNIT,48-20-09-A,detail
301,4040,2222486,279686992,1,538351592,2,GARE03,06/10/2021,UNIT,48-02-26-A,detail
302,4038,416234,279698808,1,538356258,5,GARE20,07/10/2021,UNIT,AH-03-04-A,detail
303,4037,2159578,279698605,1,538349632,5,GARE24,07/10/2021,UNIT,CJ-01-05-B,detail
304,4036,2206286,338809677,1,697922876,1,GARE03,07/10/2021,UNIT,48-22-03-A,detail
305,4035,2206275,338809677,1,697922876,1,GARE03,07/10/2021,UNIT,48-26-09-A,detail
306,4034,333312,279695477,1,538354147,1,GARE20,07/10/2021,UNIT,AK-03-05-B,detail
307,4033,2159560,279695563,1,538354686,1,GARE24,07/10/2021,UNIT,CD-02-05-A,detail
308,4032,2180267,279694589,1,538351539,3,GARE24,07/10/2021,UNIT,CM-03-03-A,detail
309,4031,386551,279694580,1,538351515,1,GARE23,07/10/2021,UNIT,BG-05-01-B,detail
310,4030,2157776,279697450,1,538344089,3,GARE24,07/10/2021,UNIT,CF-01-05-C,detail
311,4023,2243478,279702113,1,538357352,1,GARE03,08/10/2021,UNIT,48-06-17-A,detail
312,4021,2288408,279703785,1,538357783,2,GARE24,08/10/2021,UNIT,CL-03-03-B,detail
313,4022,2222962,279704098,1,538357928,2,GARE24,08/10/2021,UNIT,CM-05-03-A,detail
314,4024,2223897,279703567,1,538349671,1,GARE24,08/10/2021,UNIT,CM-01-02-D,detail
315,4028,365874,279705560,1,538358713,1,GARE24,08/10/2021,UNIT,CM-04-03-B,detail
316,4026,377820,279703359,1,538357651,1,GARE03,08/10/2021,UNIT,48-11-10-A,detail
317,4027,2154877,279706841,1,538359407,1,GARE03,08/10/2021,UNIT,48-06-06-A,detail
318,4029,2101258,279705278,1,538357275,1,GARE03,08/10/2021,UNIT,48-05-24-A,detail
319,4025,2222960,279703565,1,538340169,6,GARE24,08/10/2021,UNIT,CL-05-01-A,detail
320,4016,2159576,279712056,1,538346965,2,GARE03,11/10/2021,UNIT,48-17-11-A,detail
321,4017,423916,279709524,1,538359997,7,GARE24,11/10/2021,UNIT,CD-02-01-B,detail
322,4015,2158228,279711855,1,538360752,1,GARE23,11/10/2021,UNIT,BB-05-05-D,detail
323,4019,2113291,279713482,1,538361707,1,GARE23,11/10/2021,UNIT,BB-03-05-A,detail
324,4020,2154921,279712822,1,538361323,5,GARE20,11/10/2021,UNIT,AB-04-06-F,detail
325,4018,2241377,279708709,1,638128177,1,GARE03,11/10/2021,UNIT,48-09-47-A,detail
326,4004,378674,279718371,1,538362862,1,GARE03,12/10/2021,UNIT,48-05-26-A,detail
327,3998,417567,279718570,1,538362967,1,GARE03,12/10/2021,UNIT,48-02-31-A,detail
328,3999,417588,279718570,1,538362967,1,GARE03,12/10/2021,UNIT,48-19-05-A,detail
329,4000,417569,279718605,1,538363001,1,GARE15,12/10/2021,UNIT,EB-02-04-B,detail
330,4001,2216094,279718665,1,538363025,2,GARE24,12/10/2021,UNIT,CE-03-05-A,detail
331,4002,254915,279718203,1,538362455,1,GARE23,12/10/2021,UNIT,BH-04-03-B,detail
332,4003,2122148,279718034,1,538362703,1,GARE03,12/10/2021,UNIT,48-05-09-A,detail
333,4005,2180419,279719023,1,538350740,1,GARE24,12/10/2021,UNIT,CL-04-04-B,detail
334,4006,2050264,279719048,1,538363291,1,GARE01,12/10/2021,UNIT,42-01-04-C,detail
335,4007,2184831,279719192,1,538363418,1,GARE23,12/10/2021,UNIT,BF-05-03-B,detail
336,4008,2216108,279719121,1,538363319,5,GARE24,12/10/2021,UNIT,CD-02-05-C,detail
337,4009,2158306,279718012,1,538362659,1,GARE23,12/10/2021,UNIT,BF-05-05-C,detail
338,4010,386437,279716768,1,538352882,4,GARE23,12/10/2021,UNIT,BK-01-03-B,detail
339,4011,2113324,279720394,1,538364181,1,GARE23,12/10/2021,UNIT,BG-02-05-A,detail
340,4012,2227702,279720294,1,538342503,4,GARE20,12/10/2021,UNIT,AH-02-03-B,detail
341,4013,2215865,279719333,1,538363450,1,GARE03,12/10/2021,UNIT,48-07-01-A,detail
342,4014,302572,279719977,1,538334965,3,GARE03,12/10/2021,UNIT,48-26-01-A,detail
343,3997,2157994,279727323,1,538366776,2,GARE24,13/10/2021,UNIT,CC-02-05-C,detail
344,3996,339273,279722659,1,538343563,1,GARE24,13/10/2021,UNIT,CN-01-04-B,detail
345,3983,2270771,279730336,1,538367283,1,GARE03,14/10/2021,UNIT,48-28-16-A,detail
346,3984,3063534,279731506,1,538365896,5,GARE20,14/10/2021,UNIT,AG-04-03-A,detail
347,3985,417577,279731521,1,538367767,2,GARE15,14/10/2021,UNIT,EB-01-04-D,detail
348,3986,2039127,279732074,1,538367916,1,GARE03,14/10/2021,UNIT,48-02-22-A,detail
349,3987,2159565,279732074,1,538367916,1,GARE24,14/10/2021,UNIT,CD-04-05-B,detail
350,3988,2166200,279732081,1,538367928,1,GARE03,14/10/2021,UNIT,48-14-10-A,detail
351,3990,361788,279730581,1,538367662,1,GARE01,14/10/2021,UNIT,41-05-03-F,detail
352,3991,7266,279731412,1,538367740,1,GARE03,14/10/2021,UNIT,48-10-13-A,detail
353,3992,7268,279731412,1,538367740,1,GARE03,14/10/2021,UNIT,48-07-07-A,detail
354,3993,387919,279735123,1,538369693,6,GARE01,14/10/2021,UNIT,41-08-03-F,detail
355,3994,409378,279735574,1,538369517,1,GARE20,14/10/2021,UNIT,AD-04-05-F,detail
356,3995,2210571,279734835,1,538359315,1,GARE24,14/10/2021,UNIT,CE-05-03-A,detail
357,3989,2270732,279730585,1,638133270,1,GARE20,14/10/2021,UNIT,AD-03-01-C,detail
358,3975,2232937,279740812,1,538371441,1,GARE03,15/10/2021,UNIT,48-01-39-A,detail
359,3976,2076463,279738029,1,538370575,1,GARE03,15/10/2021,UNIT,48-09-36-A,detail
360,3977,2103088,279738481,1,538370414,1,GARE24,15/10/2021,UNIT,CF-02-01-B,detail
361,3979,2230162,279742477,1,538372533,1,GARE20,15/10/2021,UNIT,AD-04-02-D,detail
362,3980,247356,279741058,1,538371552,5,GARE24,15/10/2021,UNIT,CL-01-04-B,detail
363,3981,371720,279741273,1,538347416,1,GARE03,15/10/2021,UNIT,48-10-07-B,detail
364,3982,2089205,279741828,1,538372051,1,GARE20,15/10/2021,UNIT,AA-04-05-E,detail
365,3978,305856,279742391,1,538372435,1,GARE23,15/10/2021,UNIT,BK-04-04-B,detail
366,3967,2166109,279748328,1,538373791,1,GARE03,18/10/2021,UNIT,48-11-09-A,detail
367,3968,293423,279748007,1,538373651,2,GARE12,18/10/2021,UNIT,19-19-06-B,detail
368,3969,219032,279745687,1,538373160,4,GARE24,18/10/2021,UNIT,CD-03-01-B,detail
369,3972,2158221,279750282,1,538374851,1,GARE23,18/10/2021,UNIT,BF-03-05-B,detail
370,3971,47409,279750484,1,538375063,1,GARE23,18/10/2021,UNIT,BH-05-03-A,detail
371,3973,2261207,279750379,1,538374969,1,GARE20,18/10/2021,UNIT,AE-01-05-D,detail
372,3974,2158234,279750155,1,538374760,1,GARE20,18/10/2021,UNIT,AF-02-05-B,detail
373,3970,2261971,279750845,1,538375347,1,GARE03,18/10/2021,UNIT,48-25-03-A,detail
374,3950,2107849,279756298,1,538376897,2,GARE01,19/10/2021,UNIT,41-04-02-F,detail
375,3952,387433,279756180,1,538376740,4,GARE23,19/10/2021,UNIT,BC-05-01-A,detail
376,3951,266880,279756170,1,538363099,1,GARE24,19/10/2021,UNIT,CL-05-01-B,detail
377,3949,2216096,279756276,1,538363835,1,GARE24,19/10/2021,UNIT,CL-05-05-C,detail
378,3953,2158763,279756206,1,538376866,1,GARE01,19/10/2021,UNIT,42-02-04-B,detail
379,3947,206504,279755216,1,538376316,2,GARE15,19/10/2021,UNIT,21-10-06-D,detail
380,3946,237450,279755216,1,538376316,3,GARE24,19/10/2021,UNIT,CE-04-04-C,detail
381,3945,335698,279755548,1,538376460,1,GARE01,19/10/2021,UNIT,42-07-04-E,detail
382,3948,304793,279756283,1,538376869,1,GARE20,19/10/2021,UNIT,AK-04-04-C,detail
383,3954,2108161,279755775,1,538376581,1,GARE01,19/10/2021,UNIT,41-01-01-F,detail
384,3960,440001,279758141,1,538377899,7,GARE03,19/10/2021,UNIT,48-05-43-A,detail
385,3956,216392,279753235,1,538372513,1,GARE23,19/10/2021,UNIT,BJ-05-04-C,detail
386,3957,254909,279753268,1,538375491,2,GARE24,19/10/2021,UNIT,CM-03-03-C,detail
387,3958,260362,279754257,1,538376026,1,GARE01,19/10/2021,UNIT,41-03-01-C,detail
388,3959,2102281,279757985,1,538377181,15,GARE03,19/10/2021,UNIT,48-05-15-A,detail
389,3966,338357,279757488,1,538377722,1,GARE23,19/10/2021,UNIT,BH-04-05-B,detail
390,3961,40357,279758141,1,538377899,1,GARE23,19/10/2021,UNIT,BC-05-03-A,detail
391,3962,2166106,279756534,1,538377032,1,GARE03,19/10/2021,UNIT,48-29-01-A,detail
392,3963,2223918,279756549,1,538377058,4,GARE01,19/10/2021,UNIT,42-01-02-F,detail
393,3964,305057,279757389,1,538377617,1,GARE03,19/10/2021,UNIT,48-01-45-A,detail
394,3965,2076508,279757488,1,538377722,2,GARE24,19/10/2021,UNIT,CK-02-05-A,detail
395,3955,2154910,279753423,1,538375878,2,GARE03,19/10/2021,UNIT,48-02-23-A,detail
396,3937,2118060,279762934,1,538379444,2,GARE23,20/10/2021,UNIT,BG-01-04-A,detail
397,3938,2210659,279762196,1,538379085,1,GARE03,20/10/2021,UNIT,48-17-07-A,detail
398,3939,2023994,279763630,1,538379672,1,GARE20,20/10/2021,UNIT,AG-01-03-A,detail
399,3943,332023,279765132,1,538380685,2,GARE03,20/10/2021,UNIT,48-07-40-A,detail
400,3941,2123406,279760383,1,538326169,20,GARE11,20/10/2021,UNIT,18-11-05-A,detail
401,3942,7611,279765140,1,538380738,5,GARE03,20/10/2021,UNIT,48-10-20-A,detail
402,3944,417584,279764098,1,538380088,2,GARE15,20/10/2021,UNIT,EB-01-05-D,detail
403,3940,282297,279760455,1,538376877,2,GARE24,20/10/2021,UNIT,CG-01-04-A,detail
404,3929,88594,279771345,1,538294586,2,GARE03,21/10/2021,UNIT,48-10-15-A,detail
405,3926,206040,279770472,1,538381663,2,GARE03,21/10/2021,UNIT,48-17-12-A,detail
406,3927,2170678,279770224,1,538381893,1,GARE03,21/10/2021,UNIT,48-32-07-A,detail
407,3928,2122147,279771185,1,538372449,1,GARE03,21/10/2021,UNIT,48-05-21-A,detail
408,3930,207336,279771242,1,538373612,1,GARE03,21/10/2021,UNIT,48-09-13-A,detail
409,3925,285810,279770472,1,538381663,1,GARE20,21/10/2021,UNIT,AA-02-05-C,detail
410,3932,2105409,279770843,1,538372108,1,GARE08,21/10/2021,UNIT,EA-01-06-A,detail
411,3933,2157973,279767904,1,538312369,50,GARE03,21/10/2021,UNIT,48-08-27-A,detail
412,3934,2113315,279769779,1,538370427,1,GARE24,21/10/2021,UNIT,CC-03-05-B,detail
413,3935,40353,279771921,1,538382907,1,GARE23,21/10/2021,UNIT,BH-03-04-A,detail
414,3936,2223903,279772445,1,538383257,15,GARE01,21/10/2021,UNIT,42-03-02-C,detail
415,3931,306079,279770976,1,538371205,2,GARE20,21/10/2021,UNIT,AK-04-04-A,detail
416,3904,56423,279777266,1,538384598,1,GARE23,22/10/2021,UNIT,BD-01-02-B,detail
417,3905,385838,279777238,1,538383119,1,GARE23,22/10/2021,UNIT,BH-01-04-B,detail
418,3906,2227695,279777166,1,538352485,2,GARE24,22/10/2021,UNIT,CM-04-01-A,detail
419,3907,285493,279777257,1,538384547,6,GARE03,22/10/2021,UNIT,48-32-04-A,detail
420,3908,2153349,279778363,1,538385059,1,GARE23,22/10/2021,UNIT,BG-01-05-A,detail
421,3909,387434,279778575,1,538381853,3,GARE24,22/10/2021,UNIT,CE-05-03-B,detail
422,3910,2180415,279778449,1,538278057,3,GARE23,22/10/2021,UNIT,BF-05-01-A,detail
423,3911,2237406,279778453,1,538343683,6,GARE24,22/10/2021,UNIT,CL-02-03-B,detail
424,3912,2237451,279778455,1,538360587,3,GARE24,22/10/2021,UNIT,CF-04-02-B,detail
425,3913,2184547,279775445,1,538375280,3,GARE23,22/10/2021,UNIT,BD-05-04-C,detail
426,3915,2289661,279776484,1,538351415,2,GARE24,22/10/2021,UNIT,CM-01-05-D,detail
427,3924,2173877,279779967,1,538385916,5,GARE24,22/10/2021,UNIT,CL-02-01-B,detail
428,3914,2097738,279775410,1,538307632,2,GARE03,22/10/2021,UNIT,48-10-28-B,detail
429,3922,2128506,279779052,1,538385379,1,GARE21,22/10/2021,UNIT,51-03-05-A,detail
430,3921,304196,279780584,1,538386376,5,GARE24,22/10/2021,UNIT,CH-02-02-B,detail
431,3923,2163307,279779139,1,538379085,1,GARE03,22/10/2021,UNIT,48-13-02-A,detail
432,3919,373422,279775692,1,538384199,1,GARE03,22/10/2021,UNIT,48-15-01-A,detail
433,3918,232204,279775736,1,538384292,1,GARE03,22/10/2021,UNIT,48-03-14-A,detail
434,3917,2103089,279775724,1,538384278,1,GARE03,22/10/2021,UNIT,48-01-38-A,detail
435,3916,267769,279776253,1,538384255,1,GARE06,22/10/2021,UNIT,12-23-00-A,detail
436,3920,2158227,279780441,1,538386142,1,GARE23,22/10/2021,UNIT,BD-05-05-A,detail
437,3888,304172,279786614,1,538387617,1,GARE24,25/10/2021,UNIT,CJ-02-02-B,detail
438,3889,2261154,279786598,1,538387587,2,GARE03,25/10/2021,UNIT,48-30-12-A,detail
439,3894,2022683,279783517,1,538386556,1,GARE23,25/10/2021,UNIT,BG-03-01-B,detail
440,3891,2214665,279786702,1,538387650,1,GARE03,25/10/2021,UNIT,48-06-15-A,detail
441,3892,413424,279786354,1,538387445,7,GARE23,25/10/2021,UNIT,BD-03-02-A,detail
442,3893,409416,279786246,1,538387419,20,GARE23,25/10/2021,UNIT,BD-03-01-A,detail
443,3895,372047,279783394,1,538378708,3,GARE23,25/10/2021,UNIT,BB-05-01-B,detail
444,3890,202476,279786793,1,538387723,1,GARE03,25/10/2021,UNIT,48-10-05-B,detail
445,3897,206658,279783473,1,538386438,1,GARE20,25/10/2021,UNIT,AD-03-04-D,detail
446,3898,283635,279785403,1,538387036,5,GARE24,25/10/2021,UNIT,CM-04-01-B,detail
447,3899,385845,279783713,1,538386630,1,GARE20,25/10/2021,UNIT,AK-02-02-A,detail
448,3900,20843,279788282,1,538388697,1,GARE23,25/10/2021,UNIT,BA-04-03-A,detail
449,3901,2194340,279787483,1,538362862,1,GARE20,25/10/2021,UNIT,AK-02-04-B,detail
450,3902,369309,279787546,1,538388202,6,GARE24,25/10/2021,UNIT,CG-01-01-B,detail
451,3903,2270753,279787713,1,538388301,2,GARE03,25/10/2021,UNIT,48-29-04-A,detail
452,3896,2018437,279783295,1,538324068,8,GARE01,25/10/2021,UNIT,41-07-02-A,detail
453,3873,2159213,279792914,1,538389316,1,GARE03,26/10/2021,UNIT,48-03-11-A,detail
454,3872,440000,279791294,1,538378092,2,GARE03,26/10/2021,UNIT,48-06-41-A,detail
455,3871,2004119,279791254,1,538381936,46,GARE01,26/10/2021,UNIT,41-01-01-E,detail
456,3867,2149890,279794217,1,538390163,1,GARE03,26/10/2021,UNIT,48-02-01-A,detail
457,3869,282264,279795226,1,538390515,3,GARE07,26/10/2021,UNIT,EE-01-04-A,detail
458,3868,339130,279795195,1,538389789,1,GARE20,26/10/2021,UNIT,AK-03-05-D,detail
459,3874,2105481,279793399,1,538389762,1,GARE24,26/10/2021,UNIT,CK-03-04-C,detail
460,3870,2166108,279794568,1,538390305,1,GARE03,26/10/2021,UNIT,48-14-12-A,detail
461,3875,62992,279796956,1,538391779,2,GARE20,26/10/2021,UNIT,AD-03-05-F,detail
462,3876,2021994,279797080,1,538391825,1,GARE03,26/10/2021,UNIT,48-07-11-A,detail
463,3886,382894,279796303,1,538376877,4,GARE03,26/10/2021,UNIT,48-03-23-A,detail
464,3878,371721,279797192,1,538391925,1,GARE03,26/10/2021,UNIT,48-10-06-A,detail
465,3879,432751,279797242,1,538390695,1,GARE23,26/10/2021,UNIT,BA-02-01-B,detail
466,3880,369648,279795891,1,538376729,1,GARE20,26/10/2021,UNIT,AH-04-03-B,detail
467,3881,2018959,279796037,1,538390385,1,GARE02,26/10/2021,UNIT,DD-05-02-A,detail
468,3882,411506,279795312,1,538389235,1,GARE24,26/10/2021,UNIT,CG-01-04-B,detail
469,3883,386436,279796372,1,538391369,10,GARE02,26/10/2021,UNIT,45-05-04-C,detail
470,3884,2184543,279796362,1,538391344,2,GARE24,26/10/2021,UNIT,CK-04-04-A,detail
471,3885,2270760,279796408,1,538391382,1,GARE20,26/10/2021,UNIT,AD-03-06-A,detail
472,3877,2197629,279796774,1,538391629,2,GARE03,26/10/2021,UNIT,48-02-29-A,detail
473,3887,2302148,279796281,1,538378137,1,GARE03,26/10/2021,UNIT,48-02-28-A,detail
474,3853,2287626,279799896,1,538392207,1,GARE01,27/10/2021,UNIT,42-06-03-A,detail
475,3852,332065,279803161,1,538334865,10,GARE18,27/10/2021,UNIT,13-22-01-C,detail
476,3851,2117984,279803163,1,538338161,2,GARE20,27/10/2021,UNIT,AD-01-06-C,detail
477,3854,2237400,279799861,1,538392100,1,GARE24,27/10/2021,UNIT,CK-04-03-B,detail
478,3849,338360,279803221,1,638149528,2,GARE23,27/10/2021,UNIT,BB-05-05-A,detail
479,3848,2158091,279802592,1,538393248,2,GARE23,27/10/2021,UNIT,BE-03-05-C,detail
480,3847,2127915,279802372,1,538393110,1,GARE21,27/10/2021,UNIT,50-00-03-C,detail
481,3850,286107,279802788,1,538393337,5,GARE01,27/10/2021,UNIT,42-01-01-D,detail
482,3855,432739,279799790,1,538390104,1,GARE23,27/10/2021,UNIT,BA-03-02-B,detail
483,3865,2253054,279804541,1,538381046,1,GARE03,27/10/2021,UNIT,48-30-03-A,detail
484,3857,206647,279799828,1,538391988,1,GARE24,27/10/2021,UNIT,CL-05-04-C,detail
485,3856,419994,279799794,1,538390465,1,GARE03,27/10/2021,UNIT,48-08-22-A,detail
486,3864,2302147,279804187,1,538380816,1,GARE20,27/10/2021,UNIT,AB-03-04-C,detail
487,3863,2253778,279804193,1,538394215,2,GARE03,27/10/2021,UNIT,48-07-46-A,detail
488,3862,2206290,279803616,1,538385126,1,GARE03,27/10/2021,UNIT,48-30-09-A,detail
489,3866,417615,279804431,1,638150195,1,GARE03,27/10/2021,UNIT,48-12-01-A,detail
490,3860,2243221,279801177,1,538392588,1,GARE14,27/10/2021,UNIT,19-02-06-B,detail
491,3859,2223946,279801086,1,538392569,2,GARE23,27/10/2021,UNIT,BK-04-03-B,detail
492,3858,430911,279801471,1,538376470,5,GARE03,27/10/2021,UNIT,48-11-01-A,detail
493,3861,417580,279804040,1,538394138,4,GARE15,27/10/2021,UNIT,EE-01-03-A,detail
494,3833,2215880,279807696,1,538395054,1,GARE03,28/10/2021,UNIT,48-09-32-A,detail
495,3825,2118936,279809867,1,538395899,1,GARE03,28/10/2021,UNIT,48-02-38-A,detail
496,3826,418791,279809625,1,538395785,1,GARE08,28/10/2021,UNIT,EA-01-01-B,detail
497,3827,2028877,279809975,1,538396087,4,GARE23,28/10/2021,UNIT,BH-04-01-A,detail
498,3828,2233867,279810688,1,538396500,2,GARE03,28/10/2021,UNIT,48-09-31-A,detail
499,3829,2221956,279807844,1,538395420,20,GARE08,28/10/2021,UNIT,20-35-06-C,detail
500,3830,308860,279807597,1,538319920,1,GARE23,28/10/2021,UNIT,BE-05-03-A,detail
501,3831,2253051,279807608,1,538370223,1,GARE20,28/10/2021,UNIT,AD-03-06-D,detail
502,3832,411503,279807739,1,538395175,1,GARE24,28/10/2021,UNIT,CL-03-04-C,detail
503,3834,2157978,279809267,1,538395749,100,GARE03,28/10/2021,UNIT,48-08-10-A,detail
504,3845,304052,279812173,1,538397265,1,GARE24,28/10/2021,UNIT,CG-04-03-C,detail
505,3836,2065472,279808610,1,538395580,4,GARE17,28/10/2021,UNIT,13-08-00-C,detail
506,3837,409406,279808859,1,538395637,2,GARE23,28/10/2021,UNIT,BA-02-04-A,detail
507,3838,329658,279813285,1,538397960,1,GARE03,28/10/2021,UNIT,48-13-04-A,detail
508,3839,378123,279813096,1,538397799,9,GARE10,28/10/2021,UNIT,20-16-06-B,detail
509,3840,2008289,279811543,1,538396887,1,GARE24,28/10/2021,UNIT,CM-03-02-A,detail
510,3841,417572,279812727,1,538397556,1,GARE15,28/10/2021,UNIT,EB-02-05-B,detail
511,3842,433775,279812675,1,538397459,6,GARE03,28/10/2021,UNIT,48-09-07-A,detail
512,3843,315763,279812784,1,538396724,2,GARE23,28/10/2021,UNIT,BA-05-02-A,detail
513,3846,237310,279812447,1,538397402,12,GARE17,28/10/2021,UNIT,13-08-01-B,detail
514,3835,336831,279809577,1,538395887,1,GARE20,28/10/2021,UNIT,AH-03-05-A,detail
515,3781,2157778,279819237,1,538383214,2,GARE23,29/10/2021,UNIT,BD-02-05-B,detail
516,3782,247953,279819448,1,538399595,2,GARE23,29/10/2021,UNIT,BK-02-03-B,detail
517,3783,2261181,279819521,1,538399863,1,GARE03,29/10/2021,UNIT,48-26-18-A,detail
518,3784,386429,279819388,1,538399761,6,GARE01,29/10/2021,UNIT,42-04-03-C,detail
519,3785,7745,279819377,1,538399752,2,GARE03,29/10/2021,UNIT,48-07-06-B,detail
520,3789,2143260,279815802,1,538389307,2,GARE08,29/10/2021,UNIT,EA-01-01-C,detail
521,3787,2243829,279819404,1,538399805,1,GARE03,29/10/2021,UNIT,48-07-24-B,detail
522,3788,2259039,279815968,1,538398226,1,GARE23,29/10/2021,UNIT,BB-04-04-A,detail
523,3780,242372,279818267,1,538399153,1,GARE24,29/10/2021,UNIT,CM-02-05-C,detail
524,3790,2184533,279815809,1,538390244,8,GARE24,29/10/2021,UNIT,CL-04-04-A,detail
525,3791,2270735,279817398,1,538398733,1,GARE03,29/10/2021,UNIT,48-30-10-A,detail
526,3786,7746,279819377,1,538399752,1,GARE03,29/10/2021,UNIT,48-02-13-A,detail
527,3779,2021993,279818261,1,538399156,2,GARE10,29/10/2021,UNIT,20-14-06-A,detail
528,3774,2240157,279818090,1,538399023,1,GARE05,29/10/2021,UNIT,14-17-05-A,detail
529,3777,285609,279818258,1,538399154,2,GARE23,29/10/2021,UNIT,BH-05-04-A,detail
530,3776,2139468,279817922,1,538382248,1,GARE23,29/10/2021,UNIT,BK-02-05-A,detail
531,3775,413432,279818075,1,538399003,6,GARE01,29/10/2021,UNIT,41-05-02-C,detail
532,3773,2159258,279818616,1,538399344,1,GARE23,29/10/2021,UNIT,BK-02-05-D,detail
533,3772,304936,279818393,1,538399186,1,GARE20,29/10/2021,UNIT,AE-04-05-C,detail
534,3771,7587,279818384,1,538399169,1,GARE03,29/10/2021,UNIT,48-07-14-A,detail
535,3770,7586,279818384,1,538399169,1,GARE03,29/10/2021,UNIT,48-07-20-A,detail
536,3769,7585,279818384,1,538399169,1,GARE03,29/10/2021,UNIT,48-07-31-A,detail
537,3768,7581,279818384,1,538399169,3,GARE03,29/10/2021,UNIT,48-07-47-A,detail
538,3767,352945,279818525,1,538399312,1,GARE24,29/10/2021,UNIT,CC-01-04-B,detail
539,3766,267720,279818525,1,538399312,1,GARE23,29/10/2021,UNIT,BC-04-01-B,detail
540,3765,409266,279818505,1,538399264,1,GARE03,29/10/2021,UNIT,48-05-33-A,detail
541,3792,2158230,279817400,1,538393733,3,GARE23,29/10/2021,UNIT,BE-02-05-B,detail
542,3778,282989,279818260,1,538399161,1,GARE23,29/10/2021,UNIT,BD-02-04-B,detail
543,3793,304073,279817422,1,538398675,1,GARE24,29/10/2021,UNIT,CL-05-04-B,detail
544,3824,339350,279820677,1,538400497,2,GARE23,29/10/2021,UNIT,BD-04-03-B,detail
545,3795,369674,279817247,1,538398409,12,GARE01,29/10/2021,UNIT,42-03-04-E,detail
546,3823,2172050,279820460,1,538400380,1,GARE23,29/10/2021,UNIT,BA-03-01-B,detail
547,3822,2102283,279820601,1,538400468,1,GARE03,29/10/2021,UNIT,48-03-38-A,detail
548,3821,305909,279820976,1,538400722,1,GARE03,29/10/2021,UNIT,48-04-44-A,detail
549,3820,2243810,279820859,1,538400630,1,GARE03,29/10/2021,UNIT,48-06-25-A,detail
550,3819,314128,279820956,1,538400684,1,GARE01,29/10/2021,UNIT,41-06-04-C,detail
551,3818,203876,279819838,1,538400035,2,GARE03,29/10/2021,UNIT,48-32-15-A,detail
552,3817,220611,279819755,1,538399985,1,GARE02,29/10/2021,UNIT,DA-03-01-A,detail
553,3816,284238,279820255,1,538400301,5,GARE01,29/10/2021,UNIT,42-02-01-A,detail
